,hash,message,time,buggy
1128,e99d66ee,Added hasDetachedJobs and hasLocalStandardStreams to Scheduler.,2013-04-12 17:49:36,0
1129,99854d0b,Merge remote-tracking branch 'origin/develop' into feature/recursiveCopyAndDelete,2013-04-12 19:52:17,0
1130,8f64e564,Test SFTP to ui.grid.sara.nl,2013-04-12 20:04:19,0
1131,f2434d08,Print URI of FileSystem also.,2013-04-12 20:04:34,0
1132,f27fad01,Working on exit code support. Works except for race condition between qstat removal and qacct addition,2013-04-12 20:06:41,0
1133,2a266058,Added Apache 2.0 licence header to octopus and local adaptor.,2013-04-15 11:59:29,0
1134,9a671c9b,Added Apache 2.0 licence header to ssh and gridengine adaptors  and to tests.,2013-04-15 12:09:01,0
1135,48aaec98,Added LICENCE and NOTICE files.,2013-04-15 13:37:37,0
1136,77598aa8,Added missing exception type.,2013-04-15 18:00:21,0
1137,d1c7cfef,Added AbsolutePathIterator,2013-04-12 18:03:37,0
1138,b5c75dd9,Merge remote-tracking branch 'origin/develop' into feature/SandboxedLocalJobIT,2013-04-12 17:19:52,0
1139,a16ceaf3,Merge branch 'develop' of ssh://github.com/NLeSC/octopus into develop,2013-04-12 12:25:49,0
1140,ec8a94c6,Refactored AdaptorInfo to AdaptorStatus,2013-04-12 14:30:18,0
1141,e14a297c,Added OctopusIOException to all calls in Jobs,2013-04-12 12:31:39,0
1142,9819248b,working on ssh jobs,2013-04-12 12:32:01,0
1143,3642a20d,Merge remote-tracking branch 'origin/develop' into feature/ssh-adaptor-3,2013-04-12 12:32:56,0
1144,a1e47eb7,Merge branch 'develop' into feature/sge-adaptor,2013-04-12 12:43:20,0
1145,1b2f6297,JavaDoc of Files should be complete.,2013-04-12 13:12:15,0
1146,0e8253e4,JavaDoc for Jobs should be complete.,2013-04-12 13:52:28,0
1147,5b5b21e0,finished (very basic) grid adaptor,2013-04-12 14:22:37,0
1148,deb65cf9,Merge remote-tracking branch 'origin/develop' into feature/sge-adaptor,2013-04-12 14:23:44,0
1149,1f0fbc89,Merge remote-tracking branch 'origin/develop' into feature/sge-adaptor,2013-04-12 14:38:15,0
1150,735ca393,Merge remote-tracking branch 'origin/develop' into feature/SandboxedLocalJobIT,2013-04-12 17:05:43,0
1151,7dc59efe,Removed exception for newScheduler,2013-04-12 14:52:02,0
1152,e9d5c579,Added JavaDoc to jobs package. Should be reasonably complete.,2013-04-12 15:18:31,0
1153,e43340ad,Merge remote-tracking branch 'origin/develop' into feature/SandboxedLocalJobIT,2013-04-12 15:46:31,0
1154,5e7fbc8e,Added Javadoc to files package (not complete).,2013-04-12 16:04:44,0
1155,4b089994,Merge remote-tracking branch 'origin/develop' into feature/SandboxedLocalJobIT,2013-04-12 16:11:48,0
1156,ed70de95,New Generic File Integration Test. Tests basic FileSystem manipulations.,2013-04-12 16:23:50,0
1157,6a61610f,Structure of ssh job adaptor is now ok.,2013-04-12 16:36:30,0
1158,8ee93dda,Merge remote-tracking branch 'origin/develop' into feature/ssh-adaptor-3,2013-04-12 16:37:20,0
1159,c6bc5cd6,Merge remote-tracking branch 'origin/develop' into feature/test_sandbox_submit_status,2013-04-11 15:21:23,0
1160,7b4d9f1c,Merge remote-tracking branch 'origin/develop' into feature/test_sandbox_submit_status,2013-04-11 15:12:33,0
1161,d9539f75,Merge remote-tracking branch 'origin/develop' into feature/test_sandbox_submit_status,2013-04-11 15:05:46,0
1162,910157f1,Add mockito library for mocking in unit tests.,2013-04-09 20:58:10,0
1163,4ea9f970,Changed adaptor loading scheme to use lower case names for adaptors.,2013-04-09 17:14:59,0
1164,faf4d551,Merge remote-tracking branch 'origin/develop' into feature/mock_engine,2013-04-09 17:29:35,0
1165,c67cfe67,Add tests which use mockito to mock.,2013-04-09 18:17:08,0
1166,4f47b14f,Added implementations of getStatus and cancel in LocalAdaptor. Added JobStatus implementation.,2013-04-09 19:58:23,0
1167,626a652a,"Added specialized ""supports(String scheme)"" call to local adaptor that accepts null as a valid scheme.",2013-04-09 20:08:05,0
1168,0bfbf29e,working on ge adaptor,2013-04-09 20:18:03,0
1169,54030037,Added static modifier to OctopusFactory.end(),2013-04-09 20:27:25,0
1170,cdfea658,Add comment for stub reason.,2013-04-09 20:57:23,0
1171,8658bfbf,Merge branch 'develop' into feature/sge-adaptor,2013-04-09 22:10:01,0
1172,f3f7c2be,Merge remote-tracking branch 'origin/feature/mock_engine' into feature/mock_engine,2013-04-09 16:22:34,0
1173,0ea9a4a5,Merge remote-tracking branch 'origin/develop' into feature/sge-adaptor,2013-04-09 22:13:45,0
1174,dc98392a,We don't use powermock. So remove it's jar.,2013-04-10 09:47:55,0
1175,44f88f8e,Merge remote-tracking branch 'origin/develop' into feature/mock_engine,2013-04-10 09:49:13,0
1176,464f8a7e,Merge remote-tracking branch 'origin/feature/mock_engine' into feature/mock_engine,2013-04-10 09:49:38,0
1177,30c59955,refactored exceptions,2013-04-10 10:23:39,0
1178,8baa8ae0,Merge remote-tracking branch 'origin/develop' into feature/octopus-exception,2013-04-10 10:26:48,0
1179,16b1f565,Add tests for FilesEngine.copy().,2013-04-10 11:26:13,0
1180,80940c4f,Merge remote-tracking branch 'origin/develop' into feature/mock_engine,2013-04-10 11:29:08,0
1181,8eade60f,merged with develop version,2013-04-09 17:11:24,0
1182,3058a4f1,Add OctopusEngineTest case.,2013-04-09 16:11:04,0
1183,7869301b,Added unit test for JobsEngine.submitJob.,2013-04-11 15:03:16,0
1184,16dd579c,first version that can create sessions and channels,2013-04-09 12:33:56,0
1185,886211b6,Initial Commit of new Octopus Library.,2013-04-07 23:19:52,0
1186,0ff15386,shared libs dir (empty),2013-04-08 10:48:43,0
1187,2ed1ac68,Added JaCoCo test coverage. Implemented as ant target called 'coverage'. Will generate coverage html report in test/reports/coverage.,2013-04-08 18:00:23,0
1188,cc65b763,Do not throw away *.class files. But keep in classes/ directory.,2013-04-08 21:44:49,0
1189,b208bd69,Move classes to build/classes.,2013-04-09 11:19:16,0
1190,62e89dac,Do not group adaptors on core  additional and unstable directories  but use ant to group adaptors.,2013-04-09 12:16:36,0
1191,8834107b,Converted engine.Adaptor from interface to abstract class. Removed RECURSIVE from CopyOptions  since no adaptors support it. Added recursiveCopy to FileUtils.,2013-04-09 12:18:36,0
1192,1c0ba027,Merge branch 'develop' into feature/unnest_adaptors_1plusM_buildxml,2013-04-09 12:32:55,0
1193,64ba11ba,For code coverage the classes and sources for the local adaptor could not be found.,2013-04-09 12:39:51,0
1194,6efb5f7b,Adaptor class loader now tests for adaptor names to load.,2013-04-09 15:55:43,0
1195,b37bb598,Added exceptions to Adaptor.filesAdaptor() and Adaptors.jobsAdaptor(),2013-04-09 13:32:26,0
1196,403d2cca,Add class/module diagrams to javadoc using https://code.google.com/p/apiviz/,2013-04-09 14:01:16,0
1197,0ea92ec5,Added eclipse code style definitions.,2013-04-09 15:08:51,0
1198,d217f1fc,Merge branch 'develop' into feature/local_coverage,2013-04-09 15:11:05,0
1199,ac0efce8,beginning of grid engine adaptor,2013-04-09 15:16:25,0
1200,4f26d075,Merge branch 'develop' into feature/sge-adaptor,2013-04-09 15:26:46,0
1201,5d3f278a,Refactor of certificate support  make it a first-class citizen.,2013-04-09 15:52:07,0
1202,3e75ce50,"Adaptor class loader now check for ""octopus.adaptor.load"" property.",2013-04-09 15:53:04,0
1203,2b303733,throwing more specific exceptions,2013-04-10 11:50:16,0
1204,552d9db9,Add test coverage for ssh adaptor.,2013-04-10 11:55:29,0
1205,36380a50,Add documentation how to add a new adaptor to the build chain.,2013-04-10 12:33:42,0
1206,26032313,Completed RelativePath implementation.,2013-04-11 12:54:53,0
1207,e9bef91a,Merge branch 'develop' into feature/test_files_engine,2013-04-11 11:16:18,0
1208,0e9c884a,Changed newPath to use RelativePath instead of String. Added newPath with multiple relative paths as parameter.,2013-04-11 11:21:25,0
1209,2636f849,Merge remote-tracking branch 'origin/develop' into feature/ssh-adaptor-3,2013-04-11 11:32:38,0
1210,6b8bf441,Merge remote-tracking branch 'origin/develop' into feature/ssh-adaptor-3,2013-04-11 11:33:01,0
1211,d744744d,Added exceptions to files()  jobs()  credentials() calls in Adaptor.,2013-04-11 11:44:49,0
1212,add2c2fc,Merge remote-tracking branch 'origin/develop' into feature/sge-adaptor,2013-04-11 11:48:04,0
1213,3abfc653,Merge remote-tracking branch 'origin/develop' into feature/ssh-adaptor-3,2013-04-11 12:08:31,0
1214,3009cdd5,Merge remote-tracking branch 'origin/develop' into feature/sge-adaptor,2013-04-11 12:31:53,0
1215,f98ed2a9,Merge branch 'develop' of ssh://github.com/NLeSC/octopus into develop,2013-04-11 12:55:36,0
1216,377b53c6,Added support for public/private key pairs  known_hosts file. First integration test now works.,2013-04-10 13:21:01,0
1217,3e19cb7b,Added copy constructor to RelativePath. Added constructor to AbsolutePathImplementation that accepts multiple RelativePaths.,2013-04-11 13:22:59,0
1218,97f54d21,Ssh credentials work again.,2013-04-11 14:36:14,0
1219,e66dcd7e,Merge remote-tracking branch 'origin/develop' into feature/ssh-adaptor-3,2013-04-11 14:37:27,0
1220,771ede8e,Partially implementation of LocalAdaptor.,2013-04-11 14:52:54,0
1221,eaf6fbe2,Renamed credential implementations.,2013-04-11 14:58:00,0
1222,1f933828,Merge remote-tracking branch 'origin/develop' into feature/ssh-adaptor-3,2013-04-11 14:58:57,0
1223,3a307fcf,Switched default entry point of local file system to user.home.,2013-04-11 14:59:15,0
1224,b49fce76,Merge remote-tracking branch 'origin/develop' into feature/ssh-adaptor-3,2013-04-11 15:01:38,0
1225,2c31eb97,Merge remote-tracking branch 'origin/develop' into feature/sge-adaptor,2013-04-11 11:12:54,0
1226,ef5b7a69,in progress: new qstat parsing approach,2013-04-11 11:07:38,0
1227,66263ba9,working on ssh adaptor,2013-04-11 11:05:08,0
1228,5c5fc28f,Merge branch 'develop' of ssh://github.com/NLeSC/octopus into develop,2013-04-11 10:54:08,0
1229,95581b64,Merge remote-tracking branch 'origin/feature/ssh-adaptor-3' into feature/ssh-adaptor-3,2013-04-10 13:22:32,0
1230,cc23f6e2,Moved Eclipse Java Formatter and clean Up xml files to https://github.com/NLeSC/wiki/wiki/Eclipe .,2013-04-10 14:11:09,0
1231,8cde3fb4,Merge remote-tracking branch 'origin/develop' into feature/document_adding_adaptor,2013-04-10 14:14:35,0
1232,33eea710,wrote mkdir,2013-04-10 14:21:29,0
1233,6b2f92a3,Update adding_adaptor.md,2013-04-10 15:18:18,0
1234,538f1777,Almost complete overhaul of API. Should be almost OK now...,2013-04-10 18:20:30,0
1235,86633fdc,Merge branch 'develop' of ssh://git@github.com/NLeSC/octopus.git into develop,2013-04-10 18:21:35,0
1236,61e25dcb,Added isLocal to path.,2013-04-10 18:26:59,0
1237,afb3396b,Disabled FilesEnginesTest,2013-04-10 18:37:46,0
1238,f1a6742d,working on caching of ssh connections,2013-04-10 20:48:49,0
1239,32f2e94f,Adjust tests to use FileSystem.,2013-04-10 21:33:34,0
1240,0e018d87,Merge remote-tracking branch 'origin/develop' into feature/ssh-adaptor-3,2013-04-10 22:59:01,0
1241,0cba7fc9,Working on parsing xml output of SGE. The approach used now relies on the xml schema  which unfortunatelly doesn't match the actual output very well.,2013-04-11 07:41:25,0
1242,c027f97c,Merge remote-tracking branch 'origin/develop' into feature/rename_test_package,2013-04-11 10:03:06,0
1243,462f0303,Rename tests so method name of test say <method under test>_<start state>_<expected behavior>.,2013-04-11 10:46:10,0
1244,c7cf7906,Merge remote-tracking branch 'origin/develop' into feature/test_files_engine,2013-04-11 10:49:53,0
1245,d73980c8,Converted Path to RelativePath and AbsolutePath. Moved OctopusProperties to engine.,2013-04-11 10:53:06,0
1246,1903be0d,Added JobTimeout test.,2013-04-15 21:17:51,0
1247,acdc8e4e,Merge branch 'develop' of ssh://github.com/NLeSC/octopus into develop,2013-04-16 16:50:54,0
1248,77b34448,Merge branch 'develop' of ssh://github.com/NLeSC/octopus into develop,2013-08-14 13:20:12,0
1249,57d7740c,use a single test config file for all adaptor tests,2013-07-25 14:37:12,0
1250,c27e93cc,Added javadoc link,2013-07-04 18:00:59,0
1251,727d1cf8,Added external licences,2013-07-04 18:02:52,0
1252,96788621,Removed SeekableByteChannel,2013-07-04 18:03:42,0
1253,8e465ebc,Refactored scripting adaptor support. Added copyright statement to all files. Added some javadoc,2013-07-10 13:37:51,0
1254,36236af8,Improved handling of command line arguments in SSH (now also supports spaces in arguments). Adding more status support to Slurm adaptor.,2013-07-10 17:30:41,0
1255,52c8d4c4,Debugging Slurm adaptor. Passes almost all tests now. Also check Slurm server version.,2013-07-11 16:37:59,0
1256,1b140a56,Ignore spurious acct output on stderr if it still returns exit code 0,2013-07-15 14:54:32,0
1257,c242b66f,added toString  hashcode and equals,2013-07-24 12:49:47,0
1258,193982e2,Merge branch 'develop' of ssh://github.com/NLeSC/octopus into feature/one-test-config,2013-07-25 15:07:24,0
1259,5502ccdc,Removed unused imports,2013-07-04 17:38:08,0
1260,25dd74a9,Merge branch 'develop' of ssh://github.com/NLeSC/octopus into develop,2013-07-25 16:17:15,0
1261,33b4b742,properly handle sge installations without parallel environments,2013-07-26 11:04:08,0
1262,ae881e84,Merge branch 'develop' of ssh://github.com/NLeSC/octopus into develop,2013-07-29 11:24:39,0
1263,78fbc899,added test status prints to logger,2013-07-29 16:35:28,0
1264,5f71abd0,Merge branch 'develop' of ssh://github.com/NLeSC/octopus into feature/scripting-cleanup,2013-07-30 09:18:43,0
1265,dbf868ad,Merge remote-tracking branch 'origin/develop' into feature/scripting-cleanup,2013-07-30 15:08:19,0
1266,30d6bc11,added tests for java job description,2013-07-31 13:27:51,0
1267,b64859e9,added more tests for java job description  added explicit support for JavaJobDescription to local adaptor,2013-07-31 14:42:44,0
1268,f3e711ca,Merge branch 'develop' of ssh://github.com/NLeSC/octopus into develop,2013-07-04 17:38:39,0
1269,d230a4c1,added/updated all licenses for used libraries,2013-07-04 17:31:11,0
1270,2f58e377,Merge remote-tracking branch 'origin/develop' into feature/javajobdescription-tests,2013-07-31 15:40:34,0
1271,1f127468,Added example. Added URIUtils to convert a user URI to a filesystem URI,2013-07-03 16:38:52,0
1272,79732fef,Merge branch 'develop' of ssh://github.com/NLeSC/octopus into develop,2013-07-03 12:47:43,0
1273,c9b5b857,More tests,2013-07-03 13:58:27,0
1274,8c8abc8b,Added first example. Removed unused test and util classes.,2013-07-03 14:21:39,0
1275,e5ba1aab,Merge branch 'develop' of ssh://github.com/NLeSC/octopus into develop,2013-07-03 14:21:45,0
1276,5af07bd4,Removed Octopus.end. Should use OctopusFactory.endOctopus(o),2013-07-03 14:25:57,0
1277,ac3c0f0c,do not check validity of jobdescription if custom jobscript is given. The information in the description is not used  checking it does not make sense,2013-07-03 14:36:08,0
1278,1b36b346,Merge branch 'develop' of ssh://github.com/NLeSC/octopus into develop,2013-07-03 15:39:18,0
1279,7d812804,Added dummy local Credentials. More examples.,2013-07-03 15:40:22,0
1280,34098f81,Added file copy and dir listing examples. Removed debug prints in copy engine.,2013-07-03 17:34:45,0
1281,2864c80c,Merge branch 'develop' of ssh://github.com/NLeSC/octopus into develop,2013-07-04 16:51:58,0
1282,cc17eac6,refactored adaptor to improve testing and prepare for parallel job support,2013-07-03 22:19:13,0
1283,016d56ea,Improved checking of JobDescription validity. Working on gathering info needed for parallel jobs (incomplete). Added parallel job support as an testing option. Explicitly disabled parallel jobs for now.,2013-07-04 13:31:23,0
1284,da6fc8eb,added (the beginning of) an Installation document,2013-07-04 15:19:38,0
1285,460e55a1,improved handling and checking of properties,2013-07-04 15:25:24,0
1286,9a597561,Added documentation.,2013-07-04 15:52:27,0
1287,aeaed312,Merge branch 'develop' of ssh://github.com/NLeSC/octopus into develop,2013-07-04 15:52:32,0
1288,91ed1334,added missing license headers,2013-07-04 16:26:12,0
1289,3642ddee,Update of documentation.,2013-07-04 16:51:50,0
1290,0b282e26,Merge branch 'develop' of ssh://github.com/NLeSC/octopus into develop,2013-07-31 14:52:13,0
1291,0bcab195,Merge branch 'develop' of ssh://github.com/NLeSC/octopus into develop,2013-08-01 10:23:31,0
1292,9d635885,Added toString to most obvious candidates in API and engine packages.,2013-04-17 20:19:43,0
1293,207da7ba,unused import,2013-08-11 15:27:57,0
1294,b00ecc23,Added Credentials.close to interface,2013-08-08 10:55:28,0
1295,fbbfcc51,Refactored job info checks into generic funtion. More tests. Clarified some exception messages. Properly handle null queue names in getQueueStatuses(),2013-08-08 13:59:28,0
1296,8c27cc93,finished implementing slurm tests,2013-08-08 15:02:52,0
1297,381f4c4b,Merge remote-tracking branch 'origin/develop' into feature/scripting-tests,2013-08-08 15:04:30,0
1298,2b540e3f,Changed signature of new...Credential methods,2013-08-08 16:19:41,0
1299,3abd3e0f,use queue name from config,2013-08-08 16:20:57,0
1300,2754f481,refactoring and testing grid engine adaptor,2013-08-09 17:20:32,0
1301,ee90e3c9,added some SchedulerConnection tests for ge adaptor,2013-08-11 15:18:38,0
1302,8223dc6d,unused imports,2013-08-11 15:29:11,0
1303,fd4a92e9,implementing slurm unit tests,2013-08-07 16:04:21,0
1304,09f365d9,adding tests for GridEngineSetup,2013-08-11 21:51:57,0
1305,bb8ff829,added gridengine xml parser tests,2013-08-12 13:24:50,0
1306,d9948b5f,Replaced various constant arrays with ImmutableArray<T>,2013-08-12 13:30:14,0
1307,ee8eb98d,added grid engine queue and parallelenvironment info tests,2013-08-12 14:28:58,0
1308,df843332,Merge remote-tracking branch 'origin/develop' into feature/gridengine-unit-tests,2013-08-12 14:50:01,0
1309,cb45319d,Merge branch 'develop' of ssh://github.com/NLeSC/octopus into develop,2013-08-12 15:00:15,0
1310,f9167306,keep track of deleted jobs for a while,2013-08-13 19:52:27,0
1311,dd886fd3,unused import,2013-08-13 21:17:34,0
1312,8424e25f,implemented getjobs() to only fetch qstat info once,2013-08-07 21:41:55,0
1313,db2d7c9d,Improved formatting of adaptor documentation generator.,2013-08-07 11:12:29,0
1314,4277fdff,refactoring scripting adaptors to improve testability,2013-08-02 17:00:03,0
1315,575db387,added some unit tests (incomplete),2013-08-05 18:45:27,0
1316,3a585bec,added option to set parallel environment in test config,2013-08-02 17:54:48,0
1317,b8ca067a,add output files to job description,2013-08-02 18:14:30,0
1318,da56d782,refactoring scripting adaptors to improve testability,2013-08-04 22:16:34,0
1319,d001897c,Added SSH tunnel capability to SSH adaptor,2013-08-05 14:30:21,0
1320,c4f922fc,refactoring scripting adaptors  adding unit tests,2013-08-05 14:36:39,0
1321,23506aa8,scripting unit tests,2013-08-05 14:40:10,0
1322,949feef7,Merge remote-tracking branch 'origin/develop' into feature/scripting-tests,2013-08-05 14:40:26,0
1323,10682ad7,Added signalling in JobQueue to speedup waitUntilDone,2013-08-05 16:55:21,0
1324,9f3d562f,adding tests for scripting adaptor,2013-08-05 23:00:39,0
1325,85feefa7,Initial version of adaptor doc generator.,2013-08-07 10:46:32,0
1326,7d6c13f8,Merge remote-tracking branch 'origin/develop' into feature/scripting-tests,2013-08-06 16:29:08,0
1327,392e3a5c,formatting code with new formatter,2013-08-06 16:31:25,0
1328,7cc9b02f,refactoring slurm adaptor to improve testability,2013-08-06 21:01:56,0
1329,31bfdfbc,refactoring slurm adaptor to improve testability,2013-08-06 21:05:52,0
1330,a8bd76a7,Merge remote-tracking branch 'origin/develop' into feature/scripting-tests,2013-08-06 21:10:36,0
1331,678eb958,adding tests to slurm adaptor,2013-08-06 23:26:04,0
1332,50df30ae,Added copy constructor to JobDescription  and use it in adaptors,2013-08-07 09:15:05,0
1333,3ae42c22,Merge remote-tracking branch 'origin/develop' into feature/scripting-tests,2013-08-07 10:19:52,0
1334,070c9b5e,Merge branch 'develop' of ssh://github.com/NLeSC/octopus into develop,2013-07-03 11:55:38,0
1335,9cceda4c,Added ssh specific multi job test to test SshSession cache.,2013-07-03 11:55:30,0
1336,4adcb581,SshSession cache now uses reduces channel limit of 7. Seems to work fine with openssh,2013-07-03 11:54:54,0
1337,ce15fab4,Added more tests,2013-06-17 17:46:55,0
1338,825630a4,Merge branch 'develop' of github.com:NLeSC/octopus into more_filetests,2013-06-05 15:14:17,0
1339,4c2719e5,Added debug statements to JobQueues,2013-06-05 16:45:17,0
1340,db21cc9a,Removed commented code. Added (start of) new file test.,2013-06-08 21:18:33,0
1341,a272d545,Added more File tests.,2013-06-09 15:10:38,0
1342,30da842b,Added more file tests. Added hashCode and equals to LocalFileAttributes and PathAttributesPairImplementation.,2013-06-11 12:57:31,0
1343,2605ce7f,Added more tests. Added decent options checks to Files.newOutputStream.,2013-06-12 23:21:02,0
1344,0b0f922c,Add example to Sandbox.,2013-06-13 13:45:52,0
1345,68729ac7,Added more tests.,2013-06-13 17:41:49,0
1346,ad22ffc4,Added more tests,2013-06-18 12:40:11,0
1347,bbaf2cfe,Added more Integration Tests. Renamed all Integration FileTest to 'ITFileTest' Added explicit 'testuser' for SFTP File Tests.,2013-06-05 14:58:04,0
1348,d5150b4e,More tests.,2013-06-18 17:06:01,0
1349,33816cf7,More tests.,2013-06-18 22:54:00,0
1350,25b51176,More tests.,2013-06-19 22:19:10,0
1351,72f083ad,More tests. Some require existing directory structure to be available.,2013-06-21 16:32:45,0
1352,3be6dc86,More tests.,2013-06-21 23:29:51,0
1353,43cc4d33,More tests (for creditials).,2013-06-24 11:10:48,0
1354,e59c14b7,More tests.,2013-06-24 17:06:45,0
1355,be02de9d,More tests.,2013-06-24 17:31:24,0
1356,22c2ccf6,Changed behavior of addUploadFile/addDonwloadFile. When addUploadFile was used without a destination string the destination path became the sandbox path. Which throws already exists exception. Now the sandbox path and the getFileName() of the source path will be used as the destination path.,2013-06-05 15:07:21,0
1357,4374a0b7,Added debug statements to LocalJobTest.,2013-06-05 11:36:18,0
1358,8acfecb6,catch specific exception in test,2013-07-03 10:13:21,0
1359,fbbccc6f,Can not check if target is directory when it does not exist. So remove check.,2013-04-26 14:23:55,0
1360,20773cad,Without these changes the sandbox could not be serialized to json using Jackson library.,2013-04-19 14:49:12,0
1361,7ed45242,Add tests when path is / then getParent should return null.,2013-04-23 14:31:17,0
1362,e980732f,Add CopyOption argument to upload() and download() of Sandbox.,2013-04-24 20:55:07,0
1363,7e9b4d6d,Changed adaptor loading scheme to the simplest implementation known to man! (and changed src tree and build structure accordingly).,2013-04-25 11:52:39,0
1364,7ecc9e19,Merge remote-tracking branch 'origin/develop' into feature/sandbox_copyoption,2013-04-25 13:31:44,0
1365,458e9dc1,Add IGNORE_EXISTS to CopyOption.,2013-04-25 14:54:56,0
1366,7b805a85,Added support for interactive jobs.,2013-04-25 16:27:51,0
1367,f1c308cd,Remove xml-test target  as test target generates both txt and xml output.,2013-04-26 11:56:22,0
1368,8d0ddfe1,Merge branch 'develop' of ssh://github.com/NLeSC/octopus into develop,2013-04-29 09:39:23,0
1369,c431392d,Add license header.,2013-06-04 16:16:27,0
1370,2cf4d223,first version of interactive ssh jobs,2013-05-16 14:20:47,0
1371,44f45a48,Added JobStatus.isRunning(),2013-05-21 09:23:58,0
1372,f7db5864,updated JavaJobDescription to new API,2013-05-21 09:47:26,0
1373,7d0e72bc,implemented default credentials for ssh,2013-05-22 15:33:48,0
1374,cfca423f,Added missing class,2013-05-27 17:40:11,0
1375,c418e2c6,Merge remote-tracking branch 'origin/develop' into feature/gridengine-advanced,2013-06-04 00:08:31,0
1376,dd53a7fa,Added missing import,2013-06-04 10:55:47,0
1377,5cb53ba7,Updated NOTICE file to include Jsch. Added notices directory.,2013-06-04 14:57:04,0
1378,fc987a45,Merge remote-tracking branch 'origin/develop' into feature/gridengine-advanced,2013-06-25 14:59:14,0
1379,009ef7e5,add reminder FIXME,2013-06-25 15:00:00,0
1380,7266ee46,Merge branch 'develop' into feature/gridengine-advanced,2013-06-26 10:47:52,0
1381,ed946a6d,Merge new JobExceptions into current branch.,2013-07-02 10:57:25,0
1382,ea963105,Properly set a working directory. Handle (invalid) queue names. Set queue in submission script. Improved job status (also support error status).,2013-07-01 14:11:41,0
1383,581b6cae,Merge remote-tracking branch 'origin/develop' into feature/gridengine-advanced,2013-07-01 14:18:03,0
1384,89617d0a,removed debug exit code statement,2013-07-01 14:37:50,0
1385,ea80e282,Merge remote-tracking branch 'origin/develop' into feature/gridengine-advanced,2013-07-01 14:38:08,0
1386,8d5ee816,Added some exit code tests. Completed stdin/out/err support for gridengine adaptor,2013-07-01 16:56:28,0
1387,909ede18,refactored: removed clone() override because Clonable interface was unnecessary,2015-05-27 13:09:40,0
1388,6032336b,Merge remote-tracking branch 'origin/develop' into feature/job-canceled-exception,2013-07-02 09:52:12,0
1389,799fe5a7,made adaptors set a JobCanceledException in the status if a job was canceled. Improved GridEngine qacct parsing,2013-07-02 10:46:15,0
1390,598cdd93,set gridengine default queue to null  as it is impossible to determine,2013-07-02 11:35:01,0
1391,27bf822c,Merge remote-tracking branch 'origin/develop' into feature/gridengine-advanced,2013-06-26 13:24:45,0
1392,912f66ad,Added SshSession object which hides most of JSch from the adaptor. First requirement for connection caching.,2013-07-02 15:00:57,0
1393,3539ee44,added some tests for the working directory of a job. Working on completing all jobdescription features in the gridengine adaptor. Giving the ssh tests a bit more time to complete,2013-07-02 17:03:00,0
1394,e57b8ae6,added support for environment variables to ge adaptor  and a matching test to the generic job tests,2013-07-02 17:29:49,0
1395,0d449ea7,Added caching of sftp channels to SshSession. Note that exec channels cannot be cached (I think).,2013-07-02 17:31:20,0
1396,f4f3598d,Merge remote-tracking branch 'origin/develop' into feature/gridengine-complete-jobdescription,2013-07-02 17:48:31,0
1397,143ed443,refactored gridengine scripting interface so it should be generic,2013-07-03 00:20:54,0
1398,00822497,SSH adaptor now refuses to run jobs with environment variables.,2013-07-03 09:02:36,0
1399,6437f999,Merge remote-tracking branch 'origin/develop' into feature/gridengine-complete-jobdescription,2013-07-03 10:02:54,0
1400,55bf07e2,Merge remote-tracking branch 'origin/develop' into feature/gridengine-advanced,2013-06-30 20:52:15,0
1401,0a0e4373,Update of userguide.,2013-06-29 21:58:43,0
1402,95887826,Merge remote-tracking branch 'origin/develop' into feature/gridengine-advanced,2013-06-29 17:03:10,0
1403,2cd771dc,moving all gridengine specific code to seperate class,2013-06-29 17:02:47,0
1404,cf1cde88,Updated README.md. Started user guide.,2013-06-27 10:28:30,0
1405,e52e16fd,Updated README.md.,2013-06-27 10:30:37,0
1406,7efa3ac6,Update of userguide.,2013-06-27 13:19:24,0
1407,67c469b1,Added images dir (needed for docs).,2013-06-27 13:19:51,0
1408,2ce14c0e,Cleanep up test.,2013-06-27 13:51:52,0
1409,c0f1d97b,Cleanup test: * Add javadoc * Do formatting * Remove directory when done * Use logger instead of System.out,2013-06-27 14:09:57,0
1410,3ea7114a,Merge remote-tracking branch 'origin/develop' into issue109test,2013-06-27 14:16:45,0
1411,84ec885c,Refactoring GE adaptor. Added generic job tests to gridengine tests.,2013-06-27 17:39:17,0
1412,711091e9,Merge remote-tracking branch 'origin/develop' into feature/gridengine-advanced,2013-06-27 17:41:08,0
1413,a4757689,More tests. Coverage now 81 percent...,2013-06-27 17:47:13,0
1414,26fc929b,Give jobs a bit longer to complete.,2013-06-28 11:00:20,0
1415,5c923db2,Implemented working directory support to GridEngine,2013-06-28 11:01:27,0
1416,c17640dd,Implemented working directory support to GridEngine,2013-06-28 11:01:35,0
1417,c1e711c4,Merge remote-tracking branch 'origin/develop' into feature/gridengine-advanced,2013-06-28 11:02:07,0
1418,0887ce74,simplified class stucture a bit,2013-06-28 13:46:31,0
1419,cf3db302,Refactor of command line tool interface code,2013-06-28 15:02:37,0
1420,6d52428c,increase visibility of some functions to aid debugging,2013-06-28 15:05:02,0
1421,71d0acf2,Added test for horizontal line in parsing tables,2015-05-27 13:09:36,0
1422,885480fc,Tested changes in newFileSystem,2015-10-14 16:29:19,0
