,hash,message,time,buggy
3046,de291fc,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13467 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-06T15:15:02,0.0
3047,1ac9a2d,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13468 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-09T13:51:05,0.0
3048,6aae3ac,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13469 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-09T17:47:45,0.0
3049,29e574b,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13470 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-11T23:13:07,0.0
3050,4ae6abb,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13471 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-11T23:17:54,0.0
3051,5be82e2,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13472 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-11T23:25:39,0.0
3052,12d466f,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13473 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-11T23:41:29,0.0
3053,5b30a58,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13475 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-11T23:48:54,0.0
3054,e0c5baa,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14626 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-11T23:52:07,0.0
3055,c2b3d3c,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14627 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-11T23:52:10,0.0
3056,dce226f,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14628 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-14T14:18:40,0.0
3057,08ce833,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14629 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-15T13:40:10,0.0
3058,74350d0,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14630 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-16T14:32:49,0.0
3059,8df457d,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14631 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-16T15:09:54,0.0
3060,0b11e52,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14632 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-16T15:14:27,0.0
3061,276677e,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14633 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-16T15:14:30,0.0
3062,14614ea,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14634 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-03T16:08:51,0.0
3063,33fd659,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14635 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-03T14:14:45,0.0
3064,ebb392a,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14636 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-18T23:38:39,0.0
3065,580c231,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@14638 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-03T14:14:41,0.0
3066,d497d65,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13463 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-01T14:41:30,0.0
3067,dc53071,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13460 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-01T14:41:46,0.0
3068,6.1e+99,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13421 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-01T14:49:10,0.0
3069,9127ac0,Added intra_energy keyword,2015-04-01T20:52:33,0.0
3070,d2d6d38,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13422 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-01T21:42:42,0.0
3071,f3b4c10,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13423 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-01T21:59:11,0.0
3072,c01a3b8,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13425 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-01T21:59:14,0.0
3073,7f9795a,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13429 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-02T00:13:04,0.0
3074,45cc91d,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13430 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-02T00:18:06,0.0
3075,fc790f1,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13431 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-02T00:18:09,0.0
3076,8292ea5,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13432 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-02T14:06:11,0.0
3077,a0bd7a7,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13433 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-02T14:08:36,0.0
3078,e94a49d,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13434 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-02T14:08:41,0.0
3079,e302ad7,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13437 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-02T14:09:02,0.0
3080,298a13c,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13438 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-02T14:09:05,0.0
3081,1514cff,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13440 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-02T18:23:40,0.0
3082,2b7001c,Made formulas a little more obvious,2015-04-02T18:26:07,0.0
3083,deb4e7e,Made formulas even more obvious,2015-04-03T13:57:31,0.0
3084,6508500000000.0,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13443 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-03T13:58:05,0.0
3085,ff67c3f,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13444 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-03T14:08:48,0.0
3086,d0047ae,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13445 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-03T14:09:00,0.0
3087,07f32f3,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13446 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-03T14:10:36,0.0
3088,dc06264,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13447 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-03T14:11:35,0.0
3089,2a4b310,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13448 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-18T23:38:30,0.0
3090,7573dc4,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13449 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-18T23:38:58,0.0
3091,3311380.0,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@13450 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-02-15T23:16:16,0.0
3092,2974667.0,Added intra_energy keyword,2015-05-15T16:28:12,0.0
3093,c3fd410,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11697 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-05-15T16:33:17,0.0
3094,a32bfeb,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11699 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-05-15T16:47:14,0.0
3095,1bdd915,doc tweak on added lib functions,2015-05-15T16:50:58,0.0
3096,6106843.0,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12457 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-05-15T16:51:23,0.0
3097,b206e23,Added Axel's changes to the OMP parts,2015-05-15T17:23:18,0.0
3098,8177dd7,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12447 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-05-15T17:25:41,0.0
3099,723da50,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12448 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-05-15T19:27:25,0.0
3100,07f62ae,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12449 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-05-15T19:36:25,0.0
3101,7c5320e,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12450 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-05-15T19:47:16,0.0
3102,fcbf827,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12451 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-05-15T19:47:19,0.0
3103,410549e,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12452 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-05-15T19:57:28,0.0
3104,ed9e162,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12453 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-02-15T21:18:29,0.0
3105,507bde5,Changed optimized default to 1,2016-02-15T21:19:55,0.0
3106,7512821.0,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12455 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-02-15T21:20:17,0.0
3107,952671a,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12456 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-02-15T22:27:20,0.0
3108,490b26e,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12458 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-02-15T22:27:37,0.0
3109,21136ae,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@11700 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-02-15T22:27:57,0.0
3110,52ca641,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12459 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-02-15T22:34:20,0.0
3111,53b3a4a,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12460 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-02-15T22:35:06,0.0
3112,9b32dcb,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12461 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-02-15T22:46:05,0.0
3113,ae788f1,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12462 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-02-15T22:47:22,0.0
3114,d242d3b,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12463 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-02-15T22:59:20,0.0
3115,1abf6d0,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12464 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2016-02-15T23:15:24,0.0
3116,2284dcc,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12465 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-05-15T16:32:34,0.0
3117,09581bb,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12466 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-05-14T14:42:02,0.0
3118,30e8c6a,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12467 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-18T23:42:51,0.0
3119,d2f90c7,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12468 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-05-11T23:16:44,0.0
3120,c45f927,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12469 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-18T23:45:27,0.0
3121,661d879,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12444 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-18T23:45:30,0.0
3122,6fb031e,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12443 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-21T13:54:52,0.0
3123,19e2729,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12442 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-27T14:34:12,0.0
3124,51d6ecb,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12441 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-27T14:34:17,0.0
3125,f3b21a9,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12810 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-27T15:36:04,0.0
3126,45ca7c3,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12811 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-27T16:08:53,0.0
3127,9c83d53,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12812 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-27T16:10:33,0.0
3128,e416658,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12813 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-27T16:10:45,0.0
3129,b665182,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12814 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-28T14:11:01,0.0
3130,62b1498,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12815 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-28T14:11:04,0.0
3131,6ec0373,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12816 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-28T14:16:50,0.0
3132,189e6df,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12817 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-28T15:36:09,0.0
3133,fa0f5d0,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12818 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-28T16:54:24,0.0
3134,71df48b,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12819 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-30T14:09:30,0.0
3135,f539e43,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12820 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-30T14:09:42,0.0
3136,c676c2d,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12821 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-30T14:10:18,0.0
3137,b568417,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12822 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-30T14:10:42,0.0
3138,8d99bf4,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12823 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-30T14:31:11,0.0
3139,45b935e,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12824 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-30T17:33:34,0.0
3140,606e831,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12433 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-30T17:36:31,0.0
3141,6829502.0,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12434 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-04-30T17:36:33,0.0
3142,1f21a5d,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12435 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2015-05-11T23:15:26,0.0
3143,c068542,Add line describing snap,2014-04-04 16:23:21,0.0
3144,3e9c22d,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12437 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2014-04-04 16:32:26,0.0
3145,1956d93,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12438 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2018-03-27 09:58:53,0.0
3146,b57945c,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12439 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/9/2014 21:15,0.0
3147,1a4c75e,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12440 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/8/2014 18:25,0.0
3148,c9c8340,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12470 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/9/2014 13:59,0.0
3149,e898a2c,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12471 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/9/2014 14:20,0.0
3150,ac24638,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12472 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/9/2014 15:01,0.0
3151,95d3f97,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12499 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/9/2014 15:17,0.0
3152,3a18e66,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12501 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/9/2014 16:05,0.0
3153,334f57f,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12503 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/9/2014 16:37,0.0
3154,787b9fc,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12504 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/9/2014 17:07,0.0
3155,4f3c884,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12505 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/9/2014 17:12,0.0
3156,b843c80,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12506 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/9/2014 19:23,0.0
3157,3f53286,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12507 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/9/2014 21:14,0.0
3158,4374200,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12508 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/9/2014 22:30,0.0
3159,1646c12,Added LAMMPS headers,2014-04-04 16:36:51,0.0
3160,f9684d5,Added info on SNAP package to restrictions,9/9/2014 22:33,0.0
3161,ca8fd22,Added arXiv link,9/9/2014 22:36,0.0
3162,4d9d81f,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12512 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/9/2014 22:50,0.0
3163,3aaa820,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12513 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/9/2014 22:51,0.0
3164,f864979,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12514 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/9/2014 22:52,0.0
3165,e8780fc,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12515 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/10/2014 15:32,0.0
3166,1.03E+29,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12516 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/10/2014 15:47,0.0
3167,9d11e53,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12518 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/10/2014 16:25,0.0
3168,2424201,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12519 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/10/2014 16:30,0.0
3169,7728d4e,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12520 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/10/2014 16:40,0.0
3170,8a80ed4,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12521 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/10/2014 17:12,0.0
3171,ddb0993,Changed comment,9/8/2014 16:53,0.0
3172,9673222,Updated diagnostics,9/8/2014 16:53,0.0
3173,17430af,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12525 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/8/2014 16:49,0.0
3174,b2b618a,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12526 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/8/2014 16:46,0.0
3175,9c0f849,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12500 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2014-12-02T02:09:21,0.0
3176,c4af1cd,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12498 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2014-12-02T02:09:53,0.0
3177,70593d9,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12473 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2014-12-02T02:10:17,0.0
3178,9f649c3,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12497 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2014-12-02T02:12:19,0.0
3179,aeb7fec,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12474 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2014-12-02T02:15:39,0.0
3180,06ec503,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12475 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2014-12-02T15:09:06,0.0
3181,3593159.0,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12476 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2014-12-05T21:46:04,0.0
3182,4733539.0,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12477 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2014-12-05T22:00:45,0.0
3183,2f2f9ab,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12478 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2014-12-05T22:05:01,0.0
3184,ced125c,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12479 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2014-12-05T22:05:02,0.0
3185,792d174,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12480 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2014-12-09T19:37:05,0.0
3186,793ab9a,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12481 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2014-12-09T19:42:52,0.0
3187,6e61c2a,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12482 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2014-12-09T19:42:56,0.0
3188,8fcc757,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12483 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2014-12-09T19:43:04,0.0
3189,bfb56a8,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12484 f3b2605a-c512-4ea7-a41b-209d697bcdaa,2014-12-09T19:43:05,0.0
3190,bcb5c5a,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12485 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/8/2014 15:40,0.0
3191,a0b94e9,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12486 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/8/2014 15:44,0.0
3192,9cefb57,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12487 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/8/2014 15:46,0.0
3193,7551af2,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12488 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/8/2014 15:46,0.0
3194,bfdd21f,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12489 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/8/2014 15:56,0.0
3195,6b14499,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12490 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/8/2014 15:58,0.0
3196,1b19868,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12491 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/8/2014 16:10,0.0
3197,99bf546,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12492 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/8/2014 16:10,0.0
3198,fbad8a4,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12493 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/10/2014 17:30,0.0
3199,0eb045d,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12494 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/10/2014 17:30,0.0
3200,f4421a1,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12495 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/10/2014 17:41,0.0
3201,87863d5,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12496 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/11/2014 20:33,0.0
3202,1c68c2b,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12809 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/11/2014 20:44,0.0
3203,40da763,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12808 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/11/2014 21:14,0.0
3204,89c7a5d,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12807 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/12/2014 14:13,0.0
3205,ae27db2,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12707 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/12/2014 14:50,0.0
3206,4dd1b4f,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12709 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/12/2014 17:28,0.0
3207,16864ce,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12710 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/12/2014 17:29,0.0
3208,d0b6d22,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12711 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/12/2014 21:19,0.0
3209,ed9b130,git-svn-id: svn://svn.icms.temple.edu/lammps-ro/trunk@12712 f3b2605a-c512-4ea7-a41b-209d697bcdaa,9/12/2014 22:55,0.0
