,hash,message,time,buggy
3942,973134a,Removed newly-extraneous variable,2007-06-17T19:25:21,0
3943,d55d60d,added SPAI_LIB in case PETSc is built with SPAI support,2007-10-14T16:00:26,0
3944,2d2f1ec,Leave _default_evaluating->_dof_coupling == NULL,2016-10-25T21:42:17,0
3945,0b16019,updates for intel 10 on itanium,2007-10-14T19:06:14,0
3946,53834a1,Add option to set initial guess for the SLEPc eigensolver.,2016-10-25T11:04:13,0
3947,5adb516,Include mesh_base.h  not mesh.h,2007-10-05T21:11:26,0
3948,4069485.0,Only need MeshBase  not Mesh,2007-10-05T21:06:20,0
3949,cd75501,Only need a MeshBase  not Mesh,2007-10-05T21:02:55,0
3950,3f76511,Use namespaced env variables,2007-10-03T19:27:54,0
3951,d9f5b90,Don't try to write twice to files with both .dat and .plt in them,2007-10-03T19:41:59,0
3952,c67e53f,Write VTK output when requested,2007-10-03T19:47:35,0
3953,8db6dd3,Added NumericVector<T>::sum(),2007-10-03T20:18:23,0
3954,9c109cf,Use T (PetscScalar  may be complex) for PetscVector::sum return,2007-10-03T20:21:17,0
3955,5e+80,Added has_mesh_data method,2007-10-03T20:31:42,0
3956,0f1a067,(Hopefully) better configuration and implementation of print_trace(),2007-10-03T21:02:07,0
3957,2438a2e,White background with more muted but color image,2007-06-18T18:51:58,0
3958,bd3fa6b,New VTK code from Wout Ruijter,2007-10-03T22:09:24,0
3959,f593b04,Only need mesh_base.h  not mesh.h,2007-10-05T20:33:22,0
3960,148b34f,Emphasize CFDLab development  add Sandia & NASA references,2007-06-18T00:31:36,0
3961,9b13338,removed extra space,2007-10-05T20:39:13,0
3962,d438c8f,Only need unstructured_mesh.h  not mesh.h,2007-10-05T20:41:51,0
3963,4dff3a2,Use UnstructuredMesh instead of Mesh where possible,2007-10-05T20:41:52,0
3964,c9472ec,Need unstructured_mesh.h  not mesh.h,2007-10-05T20:43:08,0
3965,e5f596f,Remove unnecessary headers,2007-10-05T20:47:45,0
3966,3818c22,Removed unnecessary headers,2007-10-05T20:51:40,0
3967,ebc5d2c,Only need mesh_base.h  not mesh.h,2007-10-05T20:54:35,0
3968,8586f84,Only need MeshBase  not Mesh,2007-10-05T20:55:13,0
3969,e8bc980,"Added bibtex-format citations.  Also added ""official"" libMesh citation.",2007-10-14T19:29:45,0
3970,92a53eb,This code still has a good deal of extraneous comments  etc and shouldn't be used unless you know what you are doing.,2007-10-14T21:47:03,0
3971,d1f7219,*** empty log message ***,2007-06-18T18:57:22,0
3972,4cc3797,Adding new Parallel:: helper functions  testing out subversion,2007-10-24T01:38:12,0
3973,955d641,Changed arguments to encript from -W html to --language=html  though it seems both should be correct.,2007-06-06T17:15:54,0
3974,b097a42,Added option to set initial Newton tolerance.  Added ability to turn off stepgrowth based on # Newton steps req'd for convergence.,2007-10-22T23:12:11,0
3975,1ccd521,Only add the matrix B to the system if the user has not already added it.,2007-10-22T23:13:42,0
3976,27fe024,Changes to the following header files to make them pass the contrib/bin/test_headers.sh script.,2007-06-06T16:52:05,0
3977,50330c3,Add a quick comment to mapvector class,2007-10-22T23:43:48,0
3978,bb18aa1,Added the copy_nodal_solution function.  This allows you to read in a solution and store it while reading in a mesh  and then later  after you have created and initialized an EquationSystems object  copy the nodal solution from the GMVIO object into the EquationSystems and start using it.,2007-06-05T16:04:13,0
3979,2a9eb87,Avoid unused variable warning in some configs.,2016-10-26T00:32:22,0
3980,8098bc7,Removed inadvertently-committed debugging statements,2007-10-23T18:30:23,0
3981,4ca0693,This commit was manufactured by cvs2svn to create tag 'libmesh-0_6_1'.,2007-10-23T18:30:24,0
3982,fd50de2,Remove inactive branch.,2007-10-24T02:08:19,0
3983,66af865,Update citations.,2016-10-25T09:53:41,0
3984,4575b72,Merge pull request #1136 from dknez/skip_find_neighbors_in_read,2016-10-24T23:03:20,0
3985,49ec85f,Remove inactive branch.,2007-10-24T02:09:53,0
3986,6373259.0,renaming old tags.,2007-10-24T11:21:49,0
3987,ba4e43d,Renaming old tags.,2007-10-24T11:22:07,0
3988,ad8af96,Renaming old tags.,2007-10-24T11:22:23,0
3989,d58df46,Renaming old tags.,2007-10-24T11:22:34,0
3990,3e906a1,Renaming tags.,2007-10-24T11:24:24,0
3991,3856160.0,Renaming old tags.,2007-10-24T11:25:01,0
3992,238a63a,Renaming old tags.,2007-10-24T11:25:07,0
3993,af406f7,"Print better description of ""make run""",2007-10-22T22:53:18,0
3994,0c0c202,Updated dependencies,2007-10-22T22:19:53,0
3995,f8e38fd,Trying out a different underlying container for ParallelMesh,2007-10-22T19:57:58,0
3996,3d44735,allow the user to specify which method to use when building a PointLocatorTree from MeshFunction,2007-10-22T15:58:51,0
3997,3d3b7cc,Compilation workarounds for --enable-complex,2007-10-15T07:37:55,0
3998,633ecd3,Added a link to Ben's dissertation  which is a whopping 32Mb!,2007-06-17T18:08:58,0
3999,3daf655,used uint without typedefing it.  Sun compiler caught this,2007-10-15T20:14:04,0
4000,0ad6a7c,First check-in of the generalized EigenTimeSolver based on Steffen's Slepc solver.  This code is largely untested and probably shouldn't be used yet unless you know what you're doing.,2007-10-15T20:33:02,0
4001,bd4bd1f,explicit casts to help sun compilers figure out which overloaded std::pow to use,2007-10-15T20:48:31,0
4002,2086387.0,Sun Studio support,2007-10-15T20:48:46,0
4003,d53dd3e,Added link to final version of LibMesh Paper.,2007-06-17T17:47:33,0
4004,0ded1b4,updated config.guess,2007-10-15T21:02:06,0
4005,9e119a0,#ifdef HAVE_SLEPC,2007-10-15T21:08:25,0
4006,e65fe86,removed C++-style comment,2007-10-15T21:29:59,0
4007,e9907b2,Run only examples  and in numerical order,2007-06-15T22:28:54,0
4008,46c9aa0,Utility wrapper for common MPI_ calls,2007-06-15T20:33:39,0
4009,95cdcab,remove deprecated char*  replaced with const char*,2007-10-15T23:56:45,0
4010,d315904,Latest version of examples documentation.  Why is this in CVS again?,2007-06-12T22:21:37,0
4011,9bbb649,Ben is no longer a student.  Added a commented-out entry for Derek.,2007-06-07T21:23:30,0
4012,57a795b,Merge pull request #1135 from jwpeterson/unique_helper,2016-10-25T08:16:11,0
4013,26e0715,Include numeric_vector.h  not petsc_vector.h which we may not be compiled to use,2007-10-18T22:40:47,0
4014,d51d4ec,Make the create_example_docs script start from ex0 instead of ex1,2007-06-06T17:21:54,0
4015,4534fd7,updated copyright notice,2007-10-21T20:48:54,0
4016,6d4dd3e,Getting more faces in CVS,2007-06-18T18:55:38,0
4017,b93e0d2,Added some publications and presentations.,2007-06-18T19:30:31,0
4018,bbcd6ab,updating library version,2014-02-14T20:22:25,0
4019,3e85640,Added ParallelMesh stub,2007-09-07T21:48:17,0
4020,5b8b856,Print !quiet output ASAP,2007-08-29T17:42:02,0
4021,ae5ae85,PerfLog the time spent calculating norms,2007-09-04T17:10:02,0
4022,2d06b35,Ensure const-correctness on all compilers,2007-09-05T18:32:56,0
4023,a4b6224,include limits header for std::numeric_limits,2007-09-05T19:02:15,0
4024,d4814ae,include unistd.h for unlink(),2007-09-05T19:10:43,0
4025,fad7738,Remove odd undef SEEK_* entries,2007-09-05T23:18:52,0
4026,9df0a07,Re-bootstrap,2016-10-25T10:58:18,0
4027,1d95c0d,updated configure to accept command-line options for the compilers and to print the configuration information into libmesh_config.h,2007-09-07T16:16:53,0
4028,b6d1bc0,updated configure to accept command-line options for the compilers and to print the configuration information into libmesh_config.h,2007-09-07T18:51:47,0
4029,d4d486b,added a unique namespace for libmesh make variables,2007-09-07T21:55:51,0
4030,16e2862,updated documentation,2007-09-10T00:03:20,0
4031,aff06c6,Added stubs for first Mesh parallelization methods,2007-09-07T22:03:58,0
4032,ae54210,*** empty log message ***,2007-09-07T23:11:50,0
4033,7d58c54,Added not_local and active_non_local iterators.,2007-09-07T23:14:49,0
4034,5690837.0,added new paper,2007-09-08T01:55:27,0
4035,62d2d8a,updated link,2007-09-08T02:05:39,0
4036,4.205e+53,added link for dissertation defense,2007-07-01T00:43:38,0
4037,7c996f8,flush-right logo,2007-09-09T16:06:04,0
4038,50f8bb5,flush-right logo,2007-09-09T16:28:13,0
4039,505aba0,updated documentation,2007-09-09T19:42:07,0
4040,c0037f9,Support upper_tolerance parameter,2007-08-24T18:23:42,0
4041,cd49c55,New max_growth parameter  new deltat resizing behavior  some refactoring,2007-08-23T22:11:08,0
4042,dbd5fe6,If we're going to spell Phyllis Nicolson's name right  we might as well spell it right everywhere...,2007-08-23T18:07:46,0
4043,128d767,Print debugging constraint info to any ostream  not just cout,2007-08-23T18:03:44,0
4044,e5f3feb,Updated .depend to notice petsc_macro.h,2007-07-18T12:01:38,0
4045,f2c3823,Added note about the unorthodox splitting of QUAD8s  and added some asserts which should make attaching cell-centered data a little less error-prone.,2007-07-16T15:56:50,0
4046,2d864e2,added a stop() macro which forces a serial run to stop at the desired point until a SIGCONT is recieved,2007-08-02T20:12:59,0
4047,bcf4bf1,Added PETSC_VERSION_LESS_THAN macro to make supporting different versions of PETSc easier.,2007-07-16T15:12:36,0
4048,620bf61,did not mean to check in these two,2007-08-03T19:34:18,0
4049,4767f7e,NASA presentation,2007-07-06T23:19:44,0
4050,752474c,"Added ""-Wno-long-long"" warning to GCC options  some MPI implementations declare long long variables.",2007-07-03T22:51:10,0
4051,5545b9f,use the NODES method to populate Octree-based PointLocators since it is much  much faster,2007-08-03T20:40:23,0
4052,7356c29,truly empty nodes array after it is used to populate the tree,2007-08-03T20:42:45,0
4053,de1e86a,Avoid spurious warning,2007-07-03T03:46:53,0
4054,3344783.0,API changes in PETSc 2.3.3,2007-07-02T16:42:52,0
4055,9ab15bb,"Added ""Euler2"" TimeSolver implementation",2007-08-16T17:56:44,0
4056,dd090ef,Added Euler2Solver dependencies,2007-08-16T18:01:25,0
4057,ae6c9bb,put a point_locator in the mesh,2007-08-19T20:00:48,0
4058,f524fc5,spelling of Nicolson,2007-08-22T16:17:49,0
4059,e45f52a,Changes throughout the code to allow it to compile on Solaris using Sun's compiler suite.,2007-07-02T16:10:52,0
4060,ad30df4,We use an AutoPtr outside of the #ifdefs  so we should include auto_ptr.h,2007-07-01T01:53:48,0
4061,42383a9,Updated dependencies,2007-08-22T19:25:28,0
4062,ae4d9cd,Link to Sandia libMesh slides,2007-08-22T22:55:53,0
4063,b9da12f,updated documentation,2007-09-09T20:02:19,0
4064,bb6719d,updated publications,2007-09-10T01:11:35,0
4065,8941511.0,Adding more publications.,2007-06-18T19:47:47,0
4066,69e51a3,Add test for gcc ABI demangling (necessary for in-code stack traces),2007-09-28T20:53:34,0
4067,f4e2745,Don't prepare_for_use - it does too much,2007-09-21T19:55:55,0
4068,b15205a,This commit was manufactured by cvs2svn to create tag 'pre_serialmesh'.,2007-09-21T19:55:56,0
4069,f0dbca6,Refactored Mesh into SerialMesh  ParallelMesh,2007-09-25T19:54:42,0
4070,7e52a88,Added SerialMesh  UnstructuredMesh classes to MeshBase tree,2007-09-25T19:59:23,0
4071,11dc5d0,Can only set _p_level when ENABLE_AMR is off,2007-09-25T20:19:45,0
4072,7bd878f,Made bg image smaller and over to the side.,2007-06-18T22:56:03,0
4073,ae07423,Added some more words to the index page  also made the content div have a minimum height.,2007-06-18T21:58:55,0
4074,1fa1d60,Added assert(),2007-09-28T15:45:51,0
4075,31495b3,More conservative plot_error arguments,2007-09-28T16:27:58,0
4076,a71cfaa,Add print_trace() function  supporting #define,2007-09-28T20:57:11,0
4077,7896e6d,backslashed quotes being eaten on IRIX and AIX  do not use them,2007-09-10T23:09:19,0
4078,699d169,Move implementations to .C file,2007-09-28T21:08:17,0
4079,491e72a,print_trace dependencies,2007-09-28T22:03:36,0
4080,c07e362,Don't compile when we may not have dl functions available,2007-09-29T18:58:09,0
4081,66d7e6c,Test for dladdr(),2007-09-30T04:09:58,0
4082,b64cb69,Merge branch 'set_initial_space',2016-10-25T10:16:00,0
4083,115bc83,Add Elem::set_parent() function for use by MeshModification code,2007-10-01T18:34:22,0
4084,1d9dc06,Reverting bad code,2007-10-01T18:45:37,0
4085,95a1e32,Make Elem::_parent non-const for use in MeshModification methods,2007-10-01T18:55:18,0
4086,79d2375,Added the rest of the publications I had on hand.,2007-06-18T20:18:23,0
4087,2cd466f,Martins new smoothing implementation,2007-09-20T16:28:27,0
4088,509f094,changed char* to const char*,2007-09-20T16:11:38,0
4089,4da7227,Add PointNeighborCoupling unit test,2016-10-25T10:45:55,0
4090,68fc793,Build and run PointNeighborCoupling test,2016-10-25T10:47:14,0
4091,c574fed,added Dereks USNCCM 2007 presentation,2007-09-11T16:44:25,0
4092,abcffad,do not include petscconf.  this has bitten me for the last time.,2007-09-11T21:11:33,0
4093,d27ec2d,get the link/include stuff at configure time,2007-09-11T21:26:55,0
4094,f3d4b78,Added another USNCCM9 presentation,2007-09-12T18:52:41,0
4095,cd961dd,Added VTKIO class by Wout Ruijter and configure options to link against VTK if it is available.,2007-09-13T21:02:19,0
4096,db3ed88,Added CVS ID tags.,2007-09-13T21:05:53,0
4097,6d919d5,reverted pestc build method.,2007-09-13T21:17:35,0
4098,ab2b2e8,Do not add -Wno-deprecated as a general CXXFLAG.  It triggers other warnings on C files.,2007-09-13T21:59:04,0
4099,0f8a21f,Remember to always stop perflogging calculate_norm(),2007-09-13T22:51:51,0
4100,6cbf369,*** empty log message ***,2007-09-17T19:27:47,0
4101,ad44a92,Refactoring  added estimate_parent_errors support,2007-09-18T22:13:40,0
4102,f897a61,Added recalculate_n_partitions() function to MeshBase.  The number of partitions the mesh thinks it has can be wrong if e.g. you change some of the element processor_ids by hand instead of using a Partitioner.,2007-06-21T21:24:35,0
4103,ceb2ba0,Added vector-argument Parallel::min/max,2007-06-21T20:57:41,0
4104,f169349,User can now specify segments for a PSLG explicitly or rely on the implicit PSLG if desired.  Also added an option to turn off mesh smoothing after triangulation. This can be useful e.g. when generating a mesh with multiple segments which you do not want to be violated by a smoother.,2007-06-19T23:16:01,0
4105,431a409,Added delete_nonlocal_elements implementation,2007-09-19T21:03:21,0
4106,ce1838f,More reliable bz2 handling on parallel runs,2007-06-19T19:17:50,0
4107,7b7ddcf,"IE does not support the CSS ""float"" option for images.",2007-06-19T18:29:34,0
4108,b3c6f09,"Use the ""Gecko"" CSS for Konqueror and Opera  even though they do not report NW_IS_GECKO.",2007-06-19T18:09:04,0
4109,e190ab5,Only do slanty text on Gecko-enabled browsers.,2007-06-19T17:39:04,0
4110,b6c4106,Renaming old tags.,2007-10-24T11:25:10,0
4111,84575eb,Renaming old tags.,2007-10-24T11:25:13,0
4112,cabce73,Don't call compute_children_node_keys  we don't use them anymore.,2007-11-08T23:04:25,0
4113,b1d5673,For now  don't try to run AMR examples with ParallelMesh,2007-11-04T16:50:20,0
4114,9a3930e,Merge pull request #1133 from jwpeterson/reference_elem,2016-10-24T15:44:30,0
4115,05eb3bc,Refactoring of Mesh allgather()  delete_remote_elements(),2007-11-04T00:15:37,0
4116,f914baa,Merge branch 'petsc_release',2014-01-03T08:48:29,0
4117,2c04cc5,Don't delete ancestors of undeleted elements,2007-11-04T02:11:31,0
4118,6c2c460,Use UniquePtr to manage helper class lifetimes in ExodusII_IO and Nemesis_IO.,2016-10-24T15:36:35,0
4119,1ce81ba,Using new PETSC_RELEASE_LESS_THAN macro.,2014-01-02T17:18:44,0
4120,e212c06,Add type for RemoteElem,2007-11-04T02:26:41,0
4121,3ae2230,Added static global remote_elem pointer for use with ParallelMesh,2007-11-04T03:05:18,0
4122,6502f29,Adding PETSC_RELEASE_LESS_THAN macro.,2014-01-02T17:04:04,0
4123,e646a70,Implement ParallelMesh::is_serial(),2007-11-04T16:52:02,0
4124,88873d9,Updating statistics for December 2013.,2014-01-02T10:07:13,0
4125,7094b00,Ran bootstrap.,2014-01-02T16:44:07,0
4126,0becd20,Updated dependencies,2007-11-04T17:46:20,0
4127,0e8af93,send_receive for MPI datatypes,2007-11-04T20:35:19,0
4128,cb72763,Adding code to detect the value of PETSC_VERSION_RELEASE during configure.,2014-01-02T16:38:02,0
4129,9fab0ab,Added remote_neighbors_links method,2007-11-05T05:42:49,0
4130,00340ee,Set appropriate neighbor pointers to remote_elem when deleting remote elements.,2007-11-05T15:45:22,0
4131,4aeb5c9,Serialize before doing an EquationSystems::write,2007-11-05T15:45:55,0
4132,c0cf110,Make load addition parallel-safe,2007-11-05T18:49:32,0
4133,f831441,Renumber dof objects to shrink their containers after deleting the remote objects,2007-11-05T18:50:46,0
4134,183f7ce,Use terser PETSC_RELEASE_LESS_THAN macro.,2014-01-03T08:54:33,0
4135,1d3bfc4,Merge branch 'dmitry_3.5',2014-01-03T09:01:07,0
4136,ca413b0,Fall back to the old PETSC_VERSION_LESS_THAN macro for old PETScs.,2014-01-03T11:07:27,0
4137,2faab5b,Call print_convergence_reason as a base class method,2007-11-03T23:22:25,0
4138,b90dfff,Request MeshBase references  not Mesh references  with get_mesh(),2007-11-01T03:58:31,0
4139,29a88af,Return MeshBase references  not Mesh references  from get_mesh,2007-11-01T03:58:59,0
4140,5928315.0,Updated dependencies,2007-11-01T17:59:33,0
4141,39023cf,Added pure virtual read()/write() interface to MeshBase. Note that these could and probably should eventually be concrete implementations in mesh_base.C.  That way a CartesianMesh (i.e. something not derived from UnstructuredMesh) could utilize the same functionality.,2007-11-01T19:30:30,0
4142,01128b5,The DivaIO class was templated on UnstructuredMesh but MeshBase appears to be good enough.  This code generates output  but we haven't had a working copy of the DIVA viz software for some time  so there's no way to know if it's actually working...,2007-11-01T19:43:29,0
4143,d348ab9,Loop over only local elements when assembling in serial,2007-11-01T20:05:24,0
4144,2db3ed3,allgather_bcs() now works,2007-11-02T17:44:31,0
4145,6c2d7db,Make neighbor setting in 1D reliable,2007-11-02T19:39:29,0
4146,c81d016,Don't delete unpartitioned elements or their node neighbors,2007-11-02T20:50:21,0
4147,6b8a1f3,Updating Neveln  2014.,2014-01-17T13:40:19,0
4148,3a26b96,Optimization in invalidate_dofs,2007-11-03T07:21:36,0
4149,37699c7,Adding 'partition_agnostic' argument to equation systems read and write to be able to turn off renumbering,2014-01-17T11:30:18,0
4150,ca11ae0,Add sanity check to look for unpartitioned nodes,2007-11-03T15:48:45,0
4151,2daa0ca,Assign processor ids to new nodes added by element refinement,2007-11-03T17:54:05,0
4152,945fb80,Parallelized  refactored DofMap::distribute_dofs,2007-11-03T18:08:30,0
4153,bce5593,Don't pollute other code with local macro definitions,2014-01-08T17:16:27,0
4154,ca2a157,Make sure subactive nodes are partitioned too,2007-11-03T19:37:41,0
4155,1215aa7,Avoid compilation warnings with --disable-mpi,2007-11-03T22:44:41,0
4156,67de81e,Make print_convergence_reason a base class method (even if only implemented with Petsc for now),2007-11-03T23:21:58,0
4157,86c9645,Use EquationSystems::all_gather before a write,2007-11-05T20:03:04,0
4158,79a82d3,I hate to force a rebuild for a documentation change  but this one is important...,2007-11-05T20:29:39,0
4159,3da7ae8,Adding Prudencio preprint.,2014-01-20T08:50:25,0
4160,7d6695b,Re-bootstrap,2016-09-27T20:40:16,0
4161,31e4d8b,Upcoming petsc-3.5 API changes.,2013-12-12T17:28:33,0
4162,0fb7331,Added DofMap::allgather_recursive_constraints(),2007-11-07T04:48:10,0
4163,6307a13,Updated dependencies,2007-11-07T05:49:20,0
4164,dddd11c,guard the new add_vector implementation properly,2013-12-12T09:29:19,0
4165,0607ca7,Merge pull request #182 from friedmud/openmp_merge,2013-12-11T15:33:23,0
4166,a0e401f,explicitly check that the mesh is serialized,2007-11-07T17:48:43,0
4167,207becd,use the point assignment operator,2007-11-07T17:49:43,0
4168,32f99cb,when using openmp set omp_num_threads,2013-12-11T14:15:35,0
4169,d25926a,added doi link,2007-11-07T17:50:08,0
4170,cf48a9c,Set parent and child links to remote_elem on ghost elements  not just neighbor links,2007-11-07T23:13:24,0
4171,e5633f3,pedantic const-correctness.,2007-11-05T20:30:09,0
4172,349419b,Build PointNeighborCoupling code,2016-09-27T20:35:16,0
4173,dc48391,Parallelized create_parent_error_vector,2007-11-08T05:52:12,0
4174,39269b8,Added Parallel::min/max (i.e. logical and/or) for type bool Added MPI_Datatype entries for char/unsigned char,2007-11-08T06:54:04,0
4175,58ff5fc,Parallelized test_unflagged  added make_flags_parallel_consistent,2007-11-08T06:57:08,0
4176,31afb0a,Use make_flags_parallel_consistent whereever applicable,2007-11-08T07:09:38,0
4177,8e5bd92,Fall back on returning DistributedVector if PETSc and LASPack aren't enabled  don't just error(),2007-11-08T17:13:58,0
4178,c63fba3,Make libmesh-config --ldflags return whatever libmesh_LDFLAGS was set to during configure.,2013-12-10T15:56:11,0
4179,35e9a88,Updated dependencies,2007-11-08T17:16:50,0
4180,4a58b29,Allow command-line disabling of LASPACK and PETSc,2007-11-08T17:32:26,0
4181,44279f0,rbOOmit change: Removed inverse_map from RBEIMAssembly::evaluate_basis_function. Should be a significant optimization for large systems.,2013-12-14T12:21:43,0
4182,d789e42,Tiny optimization for send_receive(vector)  addition of send_receive(vector<vector>),2007-11-07T02:03:49,0
4183,16941bf,rbOOmit change: Added logging in RBEIMAssembly::evaluate_basis_function,2013-12-14T13:12:30,0
4184,bc370a3,rbOOmit change: Further optimized RBEIMAssembly::evaluate_basis_function by storing FE objects. This means we benefit from caching in the calls to reinit.,2013-12-14T16:51:03,0
4185,aed82de,update neighbors after allgather()ing the mesh,2007-11-05T21:40:00,0
4186,4c3838a,Adding Perez  2013b.,2014-01-02T09:45:00,0
4187,22d3f05,Merge pull request #186 from aeslaughter/exodus2,2014-01-02T08:54:56,0
4188,dcfbaee,Updated dependencies,2007-11-05T23:15:34,0
4189,5395287.0,Don't leave ancestor elements unpartitioned - if they're left with processor_id 0 it leads to load imbalance  if they're left with invalid_processor_id it breaks assertions.,2007-11-06T07:11:20,0
4190,ce554e1,Create unpartitioned elements by default,2007-11-06T07:22:16,0
4191,7765117.0,Make n_* functions use cached data,2007-11-06T07:23:00,0
4192,6073424.0,Assertion for local add_elem case,2007-11-06T07:23:49,0
4193,c5e18ab,Implementations for --diable-mpi,2007-11-06T08:10:39,0
4194,08726d4,New add_node method  to allow calling processors to specify via processor_id whether they're adding a local or an unpartitioned node.,2007-11-06T15:44:03,0
4195,907b99a,Merge pull request #184 from libMesh/time_solver_tolerance,2014-01-02T08:54:37,0
4196,0e6148f,Allow ExodusII_IO to have empty variable list,2013-12-19T16:06:55,0
4197,9b76a6e,Add optional processor_id argument to add_point,2007-11-06T16:31:54,0
4198,2538276.0,Add optional processor_id argument to add_point,2007-11-06T16:33:03,0
4199,f4955aa,Set processor_id=0 when adding points and elements with a Mesh.read()  so ParallelMesh doesn't get confused.,2007-11-06T16:33:54,0
4200,d00137d,Some small updates to read_ref_elem().,2016-10-24T11:11:59,0
4201,a753e16,Better AdaptiveTimeSolver documentation,2013-12-19T11:16:08,0
4202,24e45ff,Merge pull request #180 from manavbhatia/master,2013-12-19T11:08:35,0
4203,b0b8903,Allow TimeSolver tolerances relative to first step,2013-12-18T17:25:09,0
4204,da092b2,Remove unnecessary forward declaration,2007-10-31T22:02:32,0
4205,aa1bfa8,Merge pull request #189 from friedmud/disable_renumber_pr,2014-01-20T09:30:07,0
4206,d7df063,Renaming old tags.,2007-10-24T11:25:16,0
4207,19a1e9c,unit test for DistributedVector<>::localize(),2007-10-24T21:49:06,0
4208,7a84153,beginnings of a unit test framework,2007-10-24T18:24:15,0
4209,a821af2,incorporate upstream openmp autoconf update  and set enableopenmp=no when the upstream test fails for proper option reporting,2014-02-14T08:45:33,0
4210,e8c5b20,add 'global' comm world using functions for backporting,2014-02-10T17:27:17,0
4211,c6b19cd,honor keywords,2007-10-24T18:26:36,0
4212,87a3fde,honor keywords,2007-10-24T18:27:40,0
4213,9768197.0,Optionally skip find_neighbors in MeshBase::read,2016-10-24T17:33:22,0
4214,dbb1ed3,added Id,2007-10-24T18:49:56,0
4215,0ba9ab7,discuss unit tests,2007-10-24T18:56:32,0
4216,8e292a8,distributed vector regression test,2007-10-24T21:27:28,0
4217,e677049,make ::localize() more efficient  still need to handle ::localize_to_one(),2007-10-24T21:49:48,0
4218,83858d7,move vector_union to allgather(vec)   add gather(root vec),2007-10-25T20:43:30,0
4219,153370c,moved consistent with new config.guess,2007-10-24T23:07:21,0
4220,4307a40,moved consistent with new config.guess,2007-10-24T23:08:53,0
4221,f259e33,moved consistent with new config.guess,2007-10-24T23:11:18,0
4222,ba04514,use templates to test things derived from NumericVector<>.  something wrong with PetscVector<>  though...,2007-10-25T02:03:16,0
4223,e34cad6,use templates to test things derived from NumericVector<>.  something wrong with PetscVector<>  though...,2007-10-25T02:04:46,0
4224,6841351.0,OK  that was subtle.  PETSc must #define VectType  so use NumericVectorType as the template parameter instead,2007-10-25T02:25:36,0
4225,6d09a27,Support for SLEPc 2.3.3.  It looks like the changes to SLEPc will be similar to those which happen in PETSc.  Whereas SLES went to KSP+PC in PETSC  in SLEPC  we have some of the EPS functionality splitting off into an IP (inner product) object.,2007-10-25T06:31:33,0
4226,5074daf,"""make upload"" check for unset LIBMESH_SVN_USER",2014-02-08T10:42:23,0
4227,9d211d6,Add wrapper for MPI_Gather,2007-10-25T20:05:14,0
4228,1452d2f,honor keywords in source files,2007-10-24T16:58:42,0
4229,257a082,updated documentation,2007-10-24T16:17:35,0
4230,223340c,updated documentation,2007-10-24T16:15:06,0
4231,aaa2911,updated documentation,2007-10-24T16:06:18,0
4232,cd44429,Renaming old tags.,2007-10-24T11:25:19,0
4233,4cb1d21,Renaming old tags.,2007-10-24T11:25:24,0
4234,755b5c8,Renaming old tags.,2007-10-24T11:25:29,0
4235,26c6014,Renaming old tags.,2007-10-24T11:25:34,0
4236,18ecca1,Renaming old tags.,2007-10-24T11:25:37,0
4237,6eebbd0,Renaming old tags.,2007-10-24T11:25:41,0
4238,8c4c0c1,Renaming old tags.,2007-10-24T11:25:45,0
4239,0d1a4e3,Renaming old tags.,2007-10-24T11:25:49,0
4240,bbb2f92,Renaming old tags.,2007-10-24T11:25:52,0
4241,2.5e+53,Renaming old tags.,2007-10-24T11:25:54,0
4242,0a64515,updating NEWS for last 0.9.3 features,2014-02-14T20:20:00,0
4243,e867f9c,Added 'target' spectrum positions,2016-10-24T17:56:25,0
4244,41f13d4,Renaming old tags.,2007-10-24T11:25:57,0
4245,4.1e+49,Renaming old tags.,2007-10-24T11:26:00,0
4246,8a3b3d4,Renaming old tags.,2007-10-24T11:26:06,0
4247,d61ce1c,Renaming old tags.,2007-10-24T11:26:09,0
4248,c49efd1,configure update for previous m4 change,2014-02-14T09:06:24,0
4249,c08bc59,updating documetation to describe svn,2007-10-24T15:01:05,0
4250,1d80010,formatting,2007-10-24T15:10:16,0
4251,33a4a6b,move vector_union to vector_allgather  add vector_gather,2007-10-25T20:42:33,0
4252,95286c1,offer --cxx option in usage statement.  The option was there  but not displayed in the usage summary.,2007-10-25T20:45:17,0
4253,a07f4f4,specify serial tests when using newer automakes,2014-01-21T09:16:28,0
4254,7b243fb,documentation,2007-10-31T10:56:58,0
4255,e185cab,added a method to get the number of local nodes,2007-10-30T21:01:01,0
4256,cc2a6e0,add an insert_node() method which parallels the insert_elem(),2007-10-30T21:03:08,0
4257,1cc837b,add a broadcast,2007-10-30T21:12:54,0
4258,214ed25,added an untested allgather() method for ParallelMesh,2007-10-30T21:19:38,0
4259,8e2032f,include <cstdio> for FILE definition,2014-01-21T13:43:03,0
4260,5588d79,include Hilbert/Algorithm.hpp to resolve linking on cygwin,2014-01-21T13:41:54,0
4261,04fcdce,reserve() the right number  remember to add the element processor_id()  and check global sizes without communication,2007-10-31T02:22:19,0
4262,3c544c9,set the childrens node keys  add child element to its parent,2007-10-31T10:42:14,0
4263,39f37c8,set the childrens node keys  add child element to its parent,2007-10-31T10:56:01,0
4264,680f909,Merge pull request #1140 from jwpeterson/gmv_delete,2016-10-26T08:36:00,0
