,hash,message,time,buggy
2202,602b4dc,Merge branch 'develop' of gitlab:mverstra/abinit into develop,2018-03-21T17:39:28,0
2203,989b2e4,out of range iw for tmp_gaussian,2018-03-21T17:37:42,0
2204,bb34fd9,Move mkkpg to m_kg,2018-04-01T19:16:22,0
2205,2ebc856,Move timein and time_accu to m_time,2018-04-01T20:11:18,0
2206,d25cd54,Merge tag 'start-8.7.7' into Multibinit,2018-03-21T08:58:10,0
2207,39b65a5,Merge abilint2 into abilint,2018-04-03T12:48:14,0
2208,5ba2ff0,Mv eig2stern  eig2tot  outbsd  smeared_delta to m_eig2d,2018-04-03T19:34:30,0
2209,95629a8,Updated reference output file for test.,2018-04-03T18:46:43,0
2210,f71a6f5,Mv remove_inversion to m_geometry,2018-04-03T17:41:14,0
2211,4130726.0,Move kptfine_av to m_double_grid,2018-04-03T17:24:32,0
2212,be25629,Remove complete_gkq  fxgkkphase  integrate_gamma_alt  mk_irredper mkfsqgrid and symgamma as discussed with MJV,2018-04-03T17:06:27,0
2213,dc3229a,Added an input variable (prtfull1wf) and corresponding test.,2018-04-03T16:16:25,0
2214,e722db3,abilint,2018-04-03T14:18:03,0
2215,313717f,Create m_elphon module providing elphon routine,2018-04-03T14:06:29,0
2216,f721706,Had psp9in call wrtout for every single data output,2018-04-03T13:57:35,0
2217,41e7561,Mv outelph inside elphon,2018-04-03T13:46:48,0
2218,73f9a46,Remove lin_interpq_gam,2018-04-03T13:43:29,0
2219,371f81b,Move test_ftgkk to ftgkk,2018-04-03T13:39:37,0
2220,468303.0,Mv ddb_io_out.F90 to m_ddb_hdr,2018-04-03T13:37:40,0
2221,d942a29,Merge branch 'abilint2' of gitlab.abinit.org:gmatteo/abinit into abilint2,2018-04-03T12:46:08,0
2222,f4b1b91,include defs_time in m_time and declare globs as private,2018-04-01T20:29:16,0
2223,3e5b74d,abilint,2018-04-03T12:45:42,0
2224,f28cbed,Move mblktyp1  mblktyp5 to m_ddb  Deprecate mblktyp5,2018-04-03T12:16:22,0
2225,111412a,Merge remote-tracking branch 'trunk/master' into develop,2018-04-03T11:35:48,0
2226,1fa3b7b,Mv hdr_vs_dtset to m_hdr,2018-04-02T20:30:11,0
2227,68bf679,Move phase to m_fft_mesh,2018-04-02T00:06:39,0
2228,d3d99f5,Move prttagm and prttagm_images to m_parser,2018-04-01T23:51:52,0
2229,43942df,Version for buildbot,2018-04-01T23:13:07,0
2230,7f92b0f,Use m_time.TIMER_SIZE instead of mtim,2018-04-01T22:52:47,0
2231,787e5df,Merge branch 'abilint2' of gitlab.abinit.org:gmatteo/abinit into abilint2,2018-04-01T22:32:42,0
2232,64ebb23,Move aim junk to m_bader,2018-04-01T22:32:37,0
2233,c38f21f,abilint,2018-04-01T22:31:59,0
2234,9d7aa8c,Move timab to m_time,2018-04-01T21:41:03,0
2235,fa2da84,Export time_accu,2018-04-01T20:49:21,0
2236,e23f70c,stray netcdf write was left from merge,2018-03-21T13:37:43,0
2237,95516fc,change small comment in test (commit before to merge the trunk),2018-03-21T08:53:44,0
2238,99e2b65,Hybrid Monte Carlo: added working version of the velocity verlet for HMC  todo: cleanup the source files,2017-02-24T23:15:27,0
2239,c637169,v8/80 is ok,2018-01-18T16:19:22,0
2240,4525f1c,added E_nk term to orbmag.F90,2018-02-15T14:20:03,0
2241,31b1e86,looks like port to complex objects inside recip_ylm works...,2018-02-15T10:42:33,0
2242,116555e,Merge branch 'develop' into twisted,2018-02-14T13:28:27,0
2243,832a6aa,additional comments to chern_number.F90,2018-02-14T10:05:43,0
2244,50c8666,removed explicit test of gs_hamk in orbmag.F90,2018-02-13T14:14:44,0
2245,7a4f294,orbmag.F90 tested for gs_hamk at k (no twist yet),2018-02-13T09:32:57,0
2246,b20c62d,prepare generalization of partial_dos_fractions to non collinear components in atomic projections,2018-02-09T18:12:25,0
2247,8242346.0,added paw_ij to orbmag,2018-02-09T14:57:45,0
2248,adcaaaa,added k part to gs_hamk  no PAW yet,2018-02-09T14:32:54,0
2249,c68bab5,added vlocal to gs_hamk in orbmag,2018-02-08T16:12:01,0
2250,f5619e6,add initial version of orbmag.F90,2018-02-07T15:59:37,0
2251,989b59c,Merge with trunk: problem with pawmkrho at compilation,2018-01-29T17:56:54,0
2252,98c5f35,zero out initial magnetization in dfpt_init_mag1  more testing needed,2018-01-23T15:24:30,0
2253,1e2197d,cpp-d the variable definitions to remove lines from wannier90 functions in unused variable warning abirules t03,2018-01-18T10:15:28,0
2254,b1c0f8f,add phase-twisted kinetic energy to orbmag.F90,2018-02-15T15:33:38,0
2255,c651231,merged scfcv with minor clash,2018-01-18T10:14:40,0
2256,d576be9,typo,2018-01-17T14:58:39,0
2257,edd30dc,added missing arguments to full wannier_setup 2.1 interface,2018-01-16T23:32:06,0
2258,e163a84,Created a routine to compute the 'full' perturbed wavefunction with dfpt and iscf<0,2018-01-15T16:05:21,0
2259,f4880d8,merged trunk,2017-12-22T15:33:05,0
2260,c4862ff,this update of a ref file changes the output little  but increases the available symmetry and allows the spgroup to be recognized. I have checked with higher ecut and kpt that the magnetization in the non collinear case is reasonable compared to the literature  though here it goes to 0.0 with the added symmetry. In principle the spgroup is now equivalent (apart from inversions which are excluded for pawspnorb) for all combinations of nspinor nspden etc...,2017-12-01T11:15:24,0
2261,a117187,missing logical test. Do not commit after midnight.,2017-11-27T11:41:34,0
2262,aa7e635,missing the iatom=1 class in this test. Set general test for presence of spin,2017-11-26T15:48:22,0
2263,1fb31ee,unify usage of spinatred and start adaptation for symmag operations on the spin vector alongside symrel,2017-11-25T00:29:49,0
2264,20a7c8c,now non mag systems were doubling their symops...,2017-11-24T15:24:35,0
2265,05dcf1c,tentative space group recognition with non collinear cases too,2017-11-24T10:17:44,0
2266,0ae1111,trial generalization of findsym for really non collinear spins,2017-11-22T13:33:28,0
2267,aa1a571,Merge branch 'develop' of gitlab:trunk/abinit into develop,2017-11-21T14:54:53,0
2268,59dcd03,added documentation for orbmag variable,2018-02-15T14:29:06,0
2269,16db26c,Merge branch 'develop' of gitlab:trunk/abinit into develop,2018-02-15T16:03:39,0
2270,c658f5a,merged some conflicts in m_phgamma,2018-03-20T11:23:31,0
2271,e4343d3,Merge branch 'twisted' into develop,2018-02-20T14:36:30,0
2272,9660c84,try another unit conversion,2018-03-19T23:47:20,0
2273,bd712f7,seems to be a working version with spectral Allen/Eliashberg function. Need to commit it even if this will make clashes with Matteo updates and cleaning of m_phgamma,2018-03-14T20:41:37,0
2274,7603c94,typo in comment,2018-03-14T10:16:17,0
2275,657e7ea,merge trunk,2018-03-07T09:29:39,0
2276,ed8093f,local terms in orbmag  starting on-site,2018-03-01T15:12:26,0
2277,9c3275a,Merge with trunk,2018-02-26T13:43:45,0
2278,281d955,I could commit this from Stuttgart and still create the proper effect,2018-02-24T22:35:44,0
2279,614fb32,trial to reverse spinat in one test  to promote numerical stability,2018-02-22T23:05:51,0
2280,6d52bed,add test v8[15] for the bound process,2018-02-22T15:48:08,0
2281,bdaf68d,change the flags for the bound process and update ref,2018-02-22T15:10:33,0
2282,5dc784d,"Revert ""Merge branch 'develop' of gitlab:trunk/abinit into develop""",2018-02-20T15:10:27,0
2283,e4829e3,Merge branch 'develop' of gitlab:trunk/abinit into develop,2018-02-20T14:47:59,0
2284,9322b79,updated v8[33] test,2018-02-20T14:47:25,0
2285,e1e9c19,add Hamiltonian term to orbmag (local only  no on-site twisted PAW yet),2018-02-20T14:32:56,0
2286,9ad5a20,renormalize spinat values,2018-02-15T17:53:02,0
2287,90d0bf2,spacing for procar,2018-02-19T21:10:23,0
2288,b611307,abirules,2018-02-19T18:02:25,0
2289,2b9545b,merge trunk,2018-02-19T15:06:59,0
2290,4f42039,with new spin syms a 2 rotation axis is found in NiO with and without AFM flip. NB: could also shift to 1 1 -1 orientation for spins which is more symmetric  such that the shubnikov group would be recognized  as in v5/16,2018-02-19T14:14:50,0
2291,8ae8599,increased tolerances for v5/16 - seems numerics are more sensitive for a spin away from the z axis...,2018-02-19T11:49:10,0
2292,e794843,someone corrupted the 03 04 abirules test inputs,2018-02-19T11:35:51,0
2293,2d863b0,abirules 1,2018-02-19T11:26:31,0
2294,a88770f,forgot to enable npspinor,2018-02-19T09:46:26,0
2295,32b8e54,bad dimensioning nspinor vs my_nspinor vs 1,2018-02-18T21:51:23,0
2296,576fbee,trial generalization for npspinor >1,2018-02-18T15:02:43,0
2297,f43dd4b,Merge branch 'develop' of gitlab:mverstra/abinit into develop - import back the ref file update from abiref v5/16,2018-02-18T14:58:52,0
2298,316766a,nag is not happy with flush it seems. Should be more systematic about wrapper functions in the whole code,2018-02-16T16:01:35,0
2299,45ebdfe,proposed Ref file update to follow change in spinat direction for test v5/16 input file  in previous commit,2018-02-16T15:24:05,0
2300,9ca74a2,Mv elph2_fanddw to m_eig2d,2018-04-03T19:51:35,0
2301,3496dd3,Mv dfpt_symph to m_phonons,2018-04-03T20:02:29,0
2302,b5a6f42,Updated test parameters,2018-04-03T20:09:19,0
2303,58485fd,Remove calc_smeared_density,2018-04-22T11:13:16,0
2304,3033a4b,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into abilint,2018-04-23T01:30:32,0
2305,d9d2ec8,Expodr hartrestr,2018-04-23T01:30:18,0
2306,b8d226e,Mv redgr adn hartrestr to m_spacepar,2018-04-23T01:19:43,0
2307,63ee02b,Mv laplacian to m_spacepar,2018-04-23T01:10:34,0
2308,952d51e,Create new module m_spacepar with meanvalue_g,2018-04-23T00:59:03,0
2309,2fc0f49,Add missing import,2018-04-23T00:43:48,0
2310,63afee0,Mv fftpack to m_fft,2018-04-23T00:33:26,0
2311,a1899b8,Move fourdp_6d to m_fft,2018-04-23T00:24:11,0
2312,dfcb459,abilint,2018-04-23T00:19:13,0
2313,57e19bf,Move complete_gkk inside elphon,2018-04-23T00:09:32,0
2314,f8737ca,Move mkqptequiv to m_fstab,2018-04-23T00:00:24,0
2315,ffff13f,Move scalewf_nonlop  strsocv and trace2 to nonlop_pl,2018-04-22T23:46:42,0
2316,93ff5dd,abiauty: a script that does not understand fortran and claims to beautify it,2018-04-22T14:25:19,0
2317,bfcfbc4,Suppress the need for the old release-notes directory,2018-04-22T10:29:59,0
2318,24fa632,Yet another marker for roboidiot,2018-04-23T01:55:16,0
2319,5015994.0,Add mail info for Henrique,2018-04-22T07:31:16,0
2320,1fe868f,Improve release notes. Also mv release_notes dir to release_notes_obsolete.,2018-04-22T07:26:27,0
2321,5251cfd,Version for buildbot,2018-04-22T01:41:49,0
2322,2fc93a3,Merge branch 'abilint' of gitlab.abinit.org:gmatteo/abinit into abilint,2018-04-22T00:57:07,0
2323,7dbca22,Mv get_all_gkk2 get_all_gkq get_fs_bands to m_elphon,2018-04-22T00:57:01,0
2324,58d8c7a,Merge branch 'abilint' of gitlab.abinit.org:gmatteo/abinit into abilint,2018-04-22T00:50:14,0
2325,90bbd13,abilint,2018-04-22T00:50:11,0
2326,efaebaa,Move completepers and mkph_linwid to m_elphon,2018-04-22T00:49:53,0
2327,5939f16,Mv vso_realspace_local.F90 to m_spin_current,2018-04-21T23:48:19,0
2328,dcea930,Move prtxf to gstate and prtimg to gstateimg,2018-04-21T23:35:51,0
2329,fce97f5,m_jellium,2018-04-21T23:24:42,0
2330,3ee4e3e,Collect conducti routines in m_conducti,2018-04-21T23:10:47,0
2331,4ac26bf,Merge gmatteo/develop/539d into _amartin,2018-04-21T15:51:55,0
2332,c2c22ee,Mv gaugetransform inside dfpt_nstwf,2018-04-23T01:52:57,0
2333,f43208e,Add a deallocation in dfptnl_pert,2018-04-23T08:50:15,0
2334,ef03f5a,mv inpgkk to read_el_veloc,2018-04-03T20:16:13,0
2335,2bbf511,Merge remote-tracking branch 'gitlab_trunk/develop' into nonlinear,2018-04-27T08:40:57,0
2336,57b39e7,Mv freeze_displ_allmodes to m_phonons,2018-04-27T15:24:32,0
2337,8f11caa,Move strainsym to m_geometry,2018-04-27T15:00:52,0
2338,1f85b94,Mv wrtloctest to respfn,2018-04-27T14:43:25,0
2339,a120ddc,Rm dotproductqrc,2018-04-27T14:25:15,0
2340,951f30f,Use m_ prefix for gwls module,2018-04-27T14:07:41,0
2341,d11889d,Mv indirect_parallel_fourier to m_fft,2018-04-27T13:01:47,0
2342,acdb2dd,HMC NVT test OK  latest changes from trunk merged,2018-04-27T12:56:15,0
2343,5a5c036,Mv calc_rpa_functional and randomd_stopping_power to m_screening_driver,2018-04-27T12:48:39,0
2344,0fe05f4,Merge remote-tracking branch 'trunk/develop' into dfpt_noncoll,2018-04-27T12:38:23,0
2345,99a8760,HMC adjustements - redundant scfcv cycles are now eliminated  new test added,2018-04-27T12:37:53,0
2346,aac288c,abilint,2018-04-27T12:36:14,0
2347,0c3caba,Create new module m_inwffil,2018-04-27T12:23:06,0
2348,9d2a49d,Mv initwf to wfsinp,2018-04-27T12:09:44,0
2349,f1f14e9,convert orbmag to ikpt bdx gdx indexing,2018-04-25T13:50:38,0
2350,3fe406e,Merge remote-tracking branch 'gitlab_trunk/develop' into nonlinear,2018-04-23T09:10:13,0
2351,34fee28,converted chern_number smat from ikpt ikpt storage to ikpt indx indx,2018-04-25T12:17:54,0
2352,2a7509e,planewave kinetic energy in orbmag starts working,2018-04-25T11:15:49,0
2353,27c4d38,Allocate dummy arrays in dfptnl_pert,2018-04-25T08:57:11,0
2354,c2cac61,Merge branch 'release-8.8' into _gmatteo,2018-04-25T08:14:43,0
2355,e487141,Merge branch 'release-8.8' into _gmatteo,2018-04-24T19:27:30,0
2356,0659cb4,Remove unused variables  update some comments,2018-04-24T14:24:13,0
2357,e0f854e,Initialize nnlout in dfptnl_pert. Change tols of tests v8/t100-t101.,2018-04-24T10:26:17,0
2358,cf01dd6,Merge remote-tracking branch 'gitlab_trunk/release-8.8' into nonlinear,2018-04-24T09:41:49,0
2359,2276db7,Merge branch 'release-8.8' of gitlab.abinit.org:trunk/abinit into release-8.8,2018-04-24T06:31:18,0
2360,504528f,Update tests/atompaw/Refs/t04.out,2018-04-24T06:29:44,0
2361,dc4b34d,Update release notes to mention Lucas Baguet.,2018-04-23T21:34:45,0
2362,b149dc5,hmc modifications - trial trajectory length variable introduced  tests on amorphous SiO2 OK  todo-remove redundat scfcv run at the beginning of each cycle,2018-04-23T19:08:31,0
2363,cfe79e9,Merge remote-tracking branch 'trunk/develop' into dfpt_noncoll,2018-04-23T11:48:07,0
2364,3cbb614,Merge branch 'release-8.8' into _amartin,2018-04-21T15:50:26,0
2365,64c58b6,Split the right line this time...,2018-04-20T16:57:33,0
2366,539d0cb,Add missing colon to v8[65] pre_commands,2018-04-19T22:59:49,0
2367,9d35bb9,merged trunk,2018-04-06T13:22:00,0
2368,d6a4ca8,read_gkk --> m_iogkk and include outgkk,2018-04-10T17:32:03,0
2369,4c71b99,ramansus --> m_raman and include electrooptic.F90,2018-04-10T17:14:02,0
2370,19395a3,Mv mkfskgrid to m_elphon,2018-04-10T17:00:38,0
2371,cd2244f,abilint,2018-04-10T16:58:51,0
2372,bbda0d6,Modularize harmonic_Thermo and m_thmeig,2018-04-10T16:43:38,0
2373,7a86398,Move k_neighbors to m_double_grid,2018-04-10T16:29:56,0
2374,06de20c,Move gam_mult_displt to defs_elphonon + group aother procedures,2018-04-10T16:16:29,0
2375,21238ef,Modularize eliashberg_1d,2018-04-10T15:58:07,0
2376,3f61af4,Merge branch 'abilint' into abilint2,2018-04-10T15:14:27,0
2377,e29be4b,Add script to replace abilint,2018-04-10T15:13:11,0
2378,fef3ac4,Merge antonius/develop/1f93 into _antonius,2018-04-09T05:53:42,0
2379,5435fb3,Modify tolerance for v8#45 GRUN_DOS file,2018-04-08T20:52:53,0
2380,71ef3bb,Merge gmatteo/abilint/326e into _gmatteo,2018-04-08T20:50:32,0
2381,1f933e3,Updated ElectronPhononCoupling,2018-04-05T12:58:33,0
2382,8795682.0,Change conditions for authorized nonlinear computations,2018-04-19T16:25:45,0
2383,32ea8e8,Refined the condition for suppressing time-reversal symmetries in dfpt,2018-04-05T09:29:34,0
2384,65a9be8,Merge branch 'abilint' into abilint2,2018-04-04T22:52:13,0
2385,326e920,Squashed commit of the following:,2018-04-04T22:11:51,0
2386,595d36b,Version for buildbot,2018-04-04T22:11:19,0
2387,f56ba06,abilint,2018-04-04T17:29:59,0
2388,12c6553,Mv setup_screening to new module m_screening_driver,2018-04-04T17:04:04,0
2389,64efb96,Merge branch 'abilint2' into abilint,2018-04-04T11:59:18,0
2390,2ae4049,Updated reference output file to abiref,2018-04-04T07:15:41,0
2391,863ab7a,abilint,2018-04-03T23:43:40,0
2392,6375875.0,cgwf --> m_cgwf,2018-04-03T23:04:52,0
2393,2444856.0,Increased tolerance on nlines in v8[t81],2018-04-03T21:24:31,0
2394,07cb6d0,Merge branch 'develop' of abigit:antonius/abinit into develop,2018-04-03T21:21:42,0
2395,73eef73,Increased tolerance on number of lines in v8[t81],2018-04-03T21:21:08,0
2396,a65d5ee,Mv dfptnl_doutput to m_ddb,2018-04-10T17:46:01,0
2397,53da53e,Mv mka2f and mka2fQgrid to m_elphon,2018-04-10T17:56:29,0
2398,71da4ba,Mv read_el_veloc to m_iogkk,2018-04-10T18:04:46,0
2399,8e0b96a,Mv getcgqphase to dfpt_looppert,2018-04-10T18:13:49,0
2400,98a3bbb,Remove time display for each dataset,2018-04-19T09:14:12,0
2401,42b61da,Merge remote-tracking branch 'gitlab_trunk/develop' into nonlinear,2018-04-18T18:02:44,0
2402,b2b4b30,Merge remote-tracking branch 'trunk/develop' into Multibinit,2018-04-18T14:32:14,0
2403,a50daaa,Enter patch from JMB,2018-04-18T11:18:29,0
2404,dbaa5cc,Merge remote-tracking branch 'remotes/trunk/develop' into develop,2018-04-17T13:49:23,0
2405,6152060.0,switch nucdipmom_k from pointer to allocatable array,2018-04-17T13:46:02,0
2406,9f73b67,Merge branch 'release-8.8.0' into develop,2018-04-16T21:12:33,0
2407,f329604,Merge gmatteo/abilint/3155 into _gmatteo,2018-04-16T11:44:02,0
2408,8c5011d,Merge branch 'develop' into twisted,2018-04-16T09:32:01,0
2409,ccc3d4d,update orbmag in prep for twisted cprj,2018-04-16T09:26:18,0
2410,65c3b4f,Merge jzwanzig/develop/e155 into _beuken,2018-04-15T09:28:39,0
2411,315574d,Squashed commit of the following:,2018-04-14T16:15:48,0
2412,5f400f5,Mv dfpt_prtph to m_dynmat,2018-04-13T19:42:56,0
2413,0f9566e,Move symredcart to m_geometry,2018-04-13T19:33:03,0
2414,e155f80,removed variable level from calls to pspini,2018-04-13T14:27:56,0
2415,e34fe3b,- cleaning : mv scripts to scripts/ folder - add support of google analytics on mkdocs,2018-04-13T11:31:25,0
2416,d06b12a,Merge branch 'trunk' into nonlinear,2018-04-12T16:30:16,0
2417,db00537,Move herald to m_specialmsg,2018-04-10T23:41:43,0
2418,22c489a,Move waveformat to uderiv,2018-04-10T23:21:56,0
2419,ba929ea,Version for buildbot,2018-04-10T22:28:32,0
2420,3952832.0,Mv ep_setupqt and order_fs_kpts to m_elphon,2018-04-10T22:21:47,0
2421,3a04e8b,Mv out1dm to m_multipoles,2018-04-10T22:04:48,0
2422,6c8fe20,Create m_exc_build and mv exc_build_block inside,2018-04-10T21:06:35,0
2423,7e5fd24,Create m_exc_analyze module,2018-04-10T20:35:49,0
2424,b7435a7,m_multipoles_fftr --> m_multipoles and includes multipoles_out,2018-04-10T20:21:25,0
2425,e865816,Mv interpolate_gkk to get_all_gkk2,2018-04-10T20:08:33,0
2426,90931f0,abilint,2018-04-10T18:17:45,0
2427,1df9af4,Merge branch 'develop' of gitlab:mverstra/abinit into develop,2017-11-20T10:39:38,0
2428,a9ff3ae,Merge branch 'develop' of gitlab:trunk/abinit into develop,2017-11-14T23:34:11,0
2429,4623af5,add cutoff for low frequencies in mean square velocity calculation  to avoid divergence of Bose factor,2017-11-14T23:27:03,0
2430,290220.0,Refactor the computation of the electrical dipole moment  make it OK with FFT parallelism  openMP  spin polarization,2017-03-28T18:08:34,0
2431,cca257f,ELPA 2017 support (new F2008 API),2017-08-28T14:47:40,0
2432,8c68ff8,Support for ELPA 2016,2017-08-24T18:27:32,0
2433,4cca9ae,Ensure nproc_slk>0,2017-08-22T16:14:01,0
2434,2adec8b,Initialize v8.7.4,2018-01-29T06:19:35,0
2435,37eb933,Merge remote-tracking branch 'upstream/develop' into fix_new_weights,2017-04-06T15:33:09,0
2436,3bd340b,updates for sound velocity,2017-04-06T15:30:54,0
2437,9d3cbb9,add dielectric properties to anaddb.nc,2017-04-06T11:58:20,0
2438,7acb3b0,Merge remote-tracking branch torrent/pimd/329a into _torrent,2017-03-31T14:59:51,0
2439,70ad995,Merge remote-tracking branch torrent/dipmom/3dbe into _torrent,2017-03-31T13:24:57,0
2440,329acf8,Make restart from history compatible with PI-QTB,2017-03-30T18:14:52,0
2441,dbfe69f,Reverse some changes done by Jordan (suggested by Jordan),2017-03-30T08:02:25,0
2442,c2cc330,Merge branch 'develop' of abinit-gitlab:trunk/abinit into dipmom,2017-03-28T19:13:18,0
2443,9dded67,Move mutlipoles_fftr in 53_spacepar (cannot be in m_cgtools),2017-03-28T19:01:50,0
2444,c612cc6,Merge remote-tracking branch torrent/misc/c175 into _torrent,2017-03-25T20:53:13,0
2445,6d5ec3c,make libxc 3 accepted by the build system,2017-08-28T19:57:58,0
2446,26d62e4,Merge remote-tracking branch fnac/develop/5a7d into _fnac,2017-03-25T13:27:41,0
2447,5a7d324,Added new value for nlflag=3 that computes only the non-linear susceptibility,2017-03-24T11:18:36,0
2448,c17513e,Make the code work when libXC not linked,2017-03-23T17:55:31,0
2449,124c694,gwfockmix was forgotten in previous commit,2017-03-23T17:13:49,0
2450,dc85800,Create a separate routine to change hybrid func parameters  also use C_DOUBLE instead of real8,2017-03-22T14:42:13,0
2451,c58cda3,Added new value for nlflag=3 that computes only the non-linear susceptibility,2017-03-17T17:28:01,0
2452,f514ffd,Added new value for nlflag=3 that computes only the non-linear susceptibility,2017-03-17T14:19:05,0
2453,576cb90,Added new value for nlflag=3 that computes only the non-linear susceptibility,2017-03-17T13:35:21,0
2454,4c9565a,Try to improve openmp scalability,2017-03-17T13:00:03,0
2455,1d0c358,ebands_test_interpolator does not exist in the source tree ?! can cause troubles,2017-03-15T14:40:21,0
2456,4ce48ad,Missing 114 instead of 14 in refs,2017-03-15T08:21:19,0
2457,5dcd47d,Merge branch 'develop' of gitlab.abinit.org:trunk/abinit into d3,2017-03-14T18:19:03,0
2458,97b4d50,Change 14 to 114 ...,2017-03-14T16:56:16,0
2459,2f6d160,Had to hack abilint to make the class statement accepted,2017-08-28T19:19:32,0
2460,6a1ce4f,Revert a change in m_fock,2017-08-28T23:40:41,1
2461,54b0c8b,Merge remote-tracking branch 'remotes/trunk/develop' into develop,2018-02-24T21:59:47,0
2462,6fd1e8b,Reset the update that does not work for mpiio t99,2017-10-09T11:26:48,0
2463,4859916.0,Don't try slk if not compiled with,2018-02-14T09:08:55,0
2464,473d4ce,Protect slk routines,2018-02-14T08:16:25,0
2465,034c756,As I said...,2018-02-13T16:11:52,0
2466,da16aa2,Use scalapack/elpa in lobpcg when needed. Implementation not tested at all. Just compiled with MPI,2018-02-09T17:01:24,0
2467,ac764c7,Merge branch 'develop' into elpa,2018-02-09T13:32:53,0
2468,5586395.0,Merge with trunk,2018-02-09T13:32:13,0
2469,507de81,there is a folder on Psps* dir,2017-12-30T00:16:45,0
2470,0bfba75,forgot to escape $ with command substitution,2017-12-30T00:05:44,0
2471,efd2ebe,ajust dist-lite rule to keep hpc psps,2017-12-29T23:10:28,0
2472,2eddae4,Merge remote-tracking branch 'trunk/develop' into develop,2017-11-20T10:54:25,0
2473,045ac61,Merge remote-tracking branch 'trunk/develop' into elpa,2017-10-19T07:57:55,0
2474,f29cd08,Merge remote-tracking branch 'trunk/develop' into develop,2017-10-19T07:56:37,0
2475,3f15c97,Start support for elpa,2017-10-18T14:49:29,0
2476,cf6296e,Initialize v8.2.3 production,2017-02-28T14:36:45,0
2477,e465fe6,ELPA implementation improved,2017-08-29T12:16:00,0
2478,b9ae50c,Replace obsolete links for the ftp documents  and the ABINIT papers  by the new links (cf emails with Marc and JMich),2017-09-17T13:15:39,1
2479,ff4f9d4,Issued abi_yml2html.py   start to finalize v8.4.4,2017-09-17T05:28:33,0
2480,a75c01a,Change bigDFT tarball md5,2017-09-16T02:24:07,0
2481,d4fba7b,Change bigDFT tarball md5,2017-09-16T01:09:35,0
2482,c2d2b3c,BigDFT upgrade (following libXC upgrade) + libPAw improvments,2017-09-15T18:52:06,0
2483,12fcd62,oupps  type in fallback.conf,2017-09-13T11:31:39,0
2484,67c171c,Upgrade atompaw version (needed after libxc upgrade),2017-09-13T11:12:47,0
2485,da90d0e,These lines in m_fock did not compile with xlf,2017-09-13T10:58:50,1
2486,223816c,Update another ref file after getcell modifications,2017-09-13T10:53:55,0
2487,b33aa8e,Adjust 2 refs due to new getcell treatment,2017-09-12T15:53:02,0
2488,57bfe69,Simplfy inwffil arguments,2017-09-11T19:18:58,0
2489,7e82a30,This version should handle getcell and getwfk correctly,2017-09-11T18:46:49,1
2490,d500301,Improve ELPA detection by the build system,2017-09-05T11:17:13,0
2491,7a9c0c0,Add wfoptalg 114 for the new lobpcg and set it to default value instead of 14,2017-03-14T15:45:40,0
2492,b4cfa47,Set some array to assumed shape,2017-03-14T11:22:37,0
2493,dd246ee,switch 3 and 4 in nonlop,2017-03-13T14:52:39,0
2494,517562b,try fixing abiauty test fail,2017-03-04T01:08:43,1
2495,fee9cde,Update args of etotfor,2017-03-07T08:27:56,0
2496,4cd86f4,Update args of afterscfloop. Also copy in results_gs,2017-03-07T08:21:54,0
2497,61eb8e7,Update setup_positron and its call,2017-03-07T08:16:24,0
2498,546e14f,define/alloc/dealloc/grchempottn,2017-03-07T08:12:07,0
2499,85ffc53,hmc: tests ok  ready to MR,2017-03-06T14:47:52,0
2500,402c104,move test for multibinit v7 to v8 and change the name of xml outputs,2017-03-06T14:18:02,0
2501,f0ee311,Merge remote-tracking branch 'trunk/develop' into hmc,2017-03-06T13:31:25,0
2502,72f0145,restore old nonlop ... Still working on it,2017-03-06T12:52:24,0
2503,e95384d,Merge tag 'start-8.3.2' into develop,2017-03-06T11:07:03,0
2504,998c8ab,Initialize v8.3.2,2017-03-05T23:39:26,0
2505,1f166d1,Merge remote-tracking branch origin/_gonze/3dd9 into gonze_chempot3,2017-03-05T21:59:06,0
2506,76c16a9,Correction of previous commit. Will test this one.,2017-03-05T06:30:31,1
2507,cadcc14,Introduces the forces gradually. Here  modify the m_results datastructure  and also uses the final name in setvtr.F90,2017-03-05T06:27:04,0
2508,712b60b,Merge remote-tracking branch 'trunk/develop' into hmc,2017-03-03T16:26:05,0
2509,d2ab71c,Merge remote-tracking branch 'trunk/develop' into lobpcg_tosubmit,2017-03-13T09:21:33,0
2510,d89d334,hybrid working  tests ok  added additional specification for pred_velverlet calls from within hmc routine,2017-03-03T16:19:12,0
2511,960e1bb,Hybrid MC  development version ready  test runs ok  result verification needed,2017-03-02T15:53:45,0
2512,229fb81,Merge branch 'lobpcg_tosubmit' of gitlab.abinit.org:biederj/abinit into lobpcg_tosubmit,2017-03-02T14:03:15,0
2513,27dd7ee,Merge branch 'lobpcg_tosubmit' of gitlab.abinit.org:biederj/abinit into lobpcg_tosubmit,2017-03-02T13:58:37,0
2514,d4c4dab,Update ref for 24 CPUS,2017-03-02T09:48:09,0
2515,e97bc17,Merge branch 'lobpcg_tosubmit' of gitlab.abinit.org:biederj/abinit into lobpcg_tosubmit,2017-03-02T07:50:00,0
2516,8c9dc77,Better ref?,2017-03-02T07:49:28,0
